product_code,product_name,group_code_clean,line_id_clean,base_color,fiscal_year,fiscal_month,predicted_quantity,asp_used,asp_source,asp_cutoff_date,estimated_revenue,method_type,model_name,run_timestamp
000105002004000,Xe đạp Thống Nhất Batwheels 12 Đỏ,UNKNOWN,,Đỏ,2026,6,19.620888312093967,1109565.3793103448,b. SKU latest transaction unit_price,2026-03-31,21770658.382414453,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000105002013000,Xe đạp Thống Nhất Batwheels 12 Xanh,UNKNOWN,,Xanh,2026,4,121.26650549526056,1097078.6266666667,b. SKU latest transaction unit_price,2026-03-31,133038891.30940625,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000105002013000,Xe đạp Thống Nhất Batwheels 12 Xanh,UNKNOWN,,Xanh,2026,5,50.672857737133036,1097078.6266666667,b. SKU latest transaction unit_price,2026-03-31,55592109.175529286,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000105002013000,Xe đạp Thống Nhất Batwheels 12 Xanh,UNKNOWN,,Xanh,2026,6,40.29454719769358,1097078.6266666667,b. SKU latest transaction unit_price,2026-03-31,44206286.50180086,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000106002001000,Xe đạp Thống Nhất Batwheels 16 Đen,UNKNOWN,,Đen,2026,4,169.47909873940932,1224682.2450980393,b. SKU latest transaction unit_price,2026-03-31,207558043.14137208,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000106002001000,Xe đạp Thống Nhất Batwheels 16 Đen,UNKNOWN,,Đen,2026,5,59.43522103518122,1224682.2450980393,b. SKU latest transaction unit_price,2026-03-31,72789259.93526395,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000106002001000,Xe đạp Thống Nhất Batwheels 16 Đen,UNKNOWN,,Đen,2026,6,62.84006991272353,1224682.2450980393,b. SKU latest transaction unit_price,2026-03-31,76959117.902832,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000106002004000,Xe đạp Thống Nhất Batwheels 16 Đỏ,UNKNOWN,,Đỏ,2026,4,107.17502676093702,1226193.3777777778,b. SKU latest transaction unit_price,2026-03-31,131417308.07741709,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000106002004000,Xe đạp Thống Nhất Batwheels 16 Đỏ,UNKNOWN,,Đỏ,2026,5,19.551042663286847,1226193.3777777778,b. SKU latest transaction unit_price,2026-03-31,23973359.04237314,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000106002004000,Xe đạp Thống Nhất Batwheels 16 Đỏ,UNKNOWN,,Đỏ,2026,6,19.620888312093967,1226193.3777777778,b. SKU latest transaction unit_price,2026-03-31,24059003.314407025,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000106002013000,Xe đạp Thống Nhất Batwheels 16 Xanh,UNKNOWN,,Xanh,2026,4,135.54583084802113,1135030.8333333333,b. SKU latest transaction unit_price,2026-03-31,153848697.34228843,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000106002013000,Xe đạp Thống Nhất Batwheels 16 Xanh,UNKNOWN,,Xanh,2026,5,40.258510379973295,1135030.8333333333,b. SKU latest transaction unit_price,2026-03-31,45694650.58533973,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000106002013000,Xe đạp Thống Nhất Batwheels 16 Xanh,UNKNOWN,,Xanh,2026,6,40.29454719769358,1135030.8333333333,b. SKU latest transaction unit_price,2026-03-31,45735553.484587476,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000114002000000,Xe đạp Thống Nhất TE 16-04,KIDBIKE_1,37,Chưa xác định,2026,4,48.375362281567845,880000.0,b. SKU latest transaction unit_price,2026-03-31,42570318.80777971,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000114002000000,Xe đạp Thống Nhất TE 16-04,KIDBIKE_1,37,Chưa xác định,2026,5,47.03899659296823,880000.0,b. SKU latest transaction unit_price,2026-03-31,41394317.00181204,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000114002000000,Xe đạp Thống Nhất TE 16-04,KIDBIKE_1,37,Chưa xác định,2026,6,35.2841858286368,880000.0,b. SKU latest transaction unit_price,2026-03-31,31050083.529200386,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000115002019001,Xe đạp Thống Nhất 16 Ben 10 màu vàng,KIDBIKE_1,33,Vàng,2026,4,1.4301895388638346,1293500.0,b. SKU latest transaction unit_price,2026-03-31,1849950.16852037,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000115002019001,Xe đạp Thống Nhất 16 Ben 10 màu vàng,KIDBIKE_1,33,Vàng,2026,5,3.965522668636893,1293500.0,b. SKU latest transaction unit_price,2026-03-31,5129403.571881821,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000115002019001,Xe đạp Thống Nhất 16 Ben 10 màu vàng,KIDBIKE_1,33,Vàng,2026,6,3.965522668636893,1293500.0,b. SKU latest transaction unit_price,2026-03-31,5129403.571881821,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000116002023000,Xe đạp thống nhất TE Love 16 Kem,KIDBIKE_2,43,Kem,2026,4,197.29473369478308,749268.9736842106,b. SKU latest transaction unit_price,2026-03-31,147826822.62878975,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000116002023000,Xe đạp thống nhất TE Love 16 Kem,KIDBIKE_2,43,Kem,2026,5,21.077252942683433,749268.9736842106,b. SKU latest transaction unit_price,2026-03-31,15792531.680446923,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000116002023000,Xe đạp thống nhất TE Love 16 Kem,KIDBIKE_2,43,Kem,2026,6,21.75182700046084,749268.9736842106,b. SKU latest transaction unit_price,2026-03-31,16297969.092391793,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000117002023000,Xe đạp thống nhất TE Bunny 16 Kem,KIDBIKE_2,41,Kem,2026,4,149.29844848164254,887111.6279069767,b. SKU latest transaction unit_price,2026-03-31,132444389.67653582,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000117002023000,Xe đạp thống nhất TE Bunny 16 Kem,KIDBIKE_2,41,Kem,2026,5,41.136357118856154,887111.6279069767,b. SKU latest transaction unit_price,2026-03-31,36492540.729871236,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000117002023000,Xe đạp thống nhất TE Bunny 16 Kem,KIDBIKE_2,41,Kem,2026,6,41.04216478950414,887111.6279069767,b. SKU latest transaction unit_price,2026-03-31,36408981.61924342,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000122002002000,Xe đạp Thống Nhất Neo 20-02 Trắng,KIDBIKE_1,28,Trắng,2026,4,13.904996308858866,1050000.0,b. SKU latest transaction unit_price,2026-03-31,14600246.12430181,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000122002002000,Xe đạp Thống Nhất Neo 20-02 Trắng,KIDBIKE_1,28,Trắng,2026,5,16.14074165975503,1050000.0,b. SKU latest transaction unit_price,2026-03-31,16947778.74274278,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000122002002000,Xe đạp Thống Nhất Neo 20-02 Trắng,KIDBIKE_1,28,Trắng,2026,6,16.14074165975503,1050000.0,b. SKU latest transaction unit_price,2026-03-31,16947778.74274278,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000122002004000,Xe đạp Thống Nhất Neo 20-02 Đỏ tươi,KIDBIKE_1,28,Đỏ,2026,4,30.44054724389385,1111111.0,b. SKU latest transaction unit_price,2026-03-31,33822826.88871014,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000122002004000,Xe đạp Thống Nhất Neo 20-02 Đỏ tươi,KIDBIKE_1,28,Đỏ,2026,5,32.103303509699224,1111111.0,b. SKU latest transaction unit_price,2026-03-31,35670333.665965416,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000122002004000,Xe đạp Thống Nhất Neo 20-02 Đỏ tươi,KIDBIKE_1,28,Đỏ,2026,6,32.103303509699224,1111111.0,b. SKU latest transaction unit_price,2026-03-31,35670333.665965416,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000122002007000,Xe đạp Thống Nhất Neo 20-02 Coban,KIDBIKE_1,28,Xanh Dương,2026,4,34.474414671985436,1111111.0,b. SKU latest transaction unit_price,2026-03-31,38304901.36060441,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000122002007000,Xe đạp Thống Nhất Neo 20-02 Coban,KIDBIKE_1,28,Xanh Dương,2026,5,35.88948893130095,1111111.0,b. SKU latest transaction unit_price,2026-03-31,39877205.93594673,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000122002007000,Xe đạp Thống Nhất Neo 20-02 Coban,KIDBIKE_1,28,Xanh Dương,2026,6,35.88948893130095,1111111.0,b. SKU latest transaction unit_price,2026-03-31,39877205.93594673,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000122002009000,Xe đạp Thống Nhất Neo 20-02 Hồng,KIDBIKE_1,28,Hồng,2026,4,54.54736416715513,1310555.0,b. SKU latest transaction unit_price,2026-03-31,71487320.846086,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000122002009000,Xe đạp Thống Nhất Neo 20-02 Hồng,KIDBIKE_1,28,Hồng,2026,5,45.959049871899815,1310555.0,b. SKU latest transaction unit_price,2026-03-31,60231862.60486766,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000122002009000,Xe đạp Thống Nhất Neo 20-02 Hồng,KIDBIKE_1,28,Hồng,2026,6,45.959049871899815,1310555.0,b. SKU latest transaction unit_price,2026-03-31,60231862.60486766,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000122002009001,Xe đạp Thống Nhất Bubbles 20 Hồng dạ quang,KIDBIKE_1,29,Hồng,2026,4,66.31553833273165,1210132.7604166667,b. SKU latest transaction unit_price,2026-03-31,80250605.46110582,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000122002009001,Xe đạp Thống Nhất Bubbles 20 Hồng dạ quang,KIDBIKE_1,29,Hồng,2026,5,21.485776077217505,1210132.7604166667,b. SKU latest transaction unit_price,2026-03-31,26000641.5140176,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000122002009001,Xe đạp Thống Nhất Bubbles 20 Hồng dạ quang,KIDBIKE_1,29,Hồng,2026,6,23.376792152237293,1210132.7604166667,b. SKU latest transaction unit_price,2026-03-31,28289022.016873587,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000122002019000,Xe đạp Thống Nhất Bubbles 20 Vàng chanh,KIDBIKE_1,29,Vàng,2026,4,58.78253298339986,1223541.316666667,b. SKU latest transaction unit_price,2026-03-31,71922857.80351084,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000122002019000,Xe đạp Thống Nhất Bubbles 20 Vàng chanh,KIDBIKE_1,29,Vàng,2026,5,20.45057795289306,1223541.316666667,b. SKU latest transaction unit_price,2026-03-31,25022127.075077083,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000122002019000,Xe đạp Thống Nhất Bubbles 20 Vàng chanh,KIDBIKE_1,29,Vàng,2026,6,7.90023544581847,1223541.316666667,b. SKU latest transaction unit_price,2026-03-31,9666264.479353402,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000122002022000,Xe đạp Thống Nhất Bubbles 20 Xanh,KIDBIKE_1,29,Xanh,2026,4,75.6619412711425,1214397.7976190476,b. SKU latest transaction unit_price,2026-03-31,91883694.84325717,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000122002022000,Xe đạp Thống Nhất Bubbles 20 Xanh,KIDBIKE_1,29,Xanh,2026,5,21.9690736378545,1214397.7976190476,b. SKU latest transaction unit_price,2026-03-31,26679194.641541183,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000122002022000,Xe đạp Thống Nhất Bubbles 20 Xanh,KIDBIKE_1,29,Xanh,2026,6,22.414666417151487,1214397.7976190476,b. SKU latest transaction unit_price,2026-03-31,27220321.531354394,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000122002024000,Xe đạp Thống Nhất Bubbles 20 Tím dạ quang,KIDBIKE_1,29,Tím,2026,4,22.994703763509808,1182842.5319148935,b. SKU latest transaction unit_price,2026-03-31,27199113.620262872,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000122002024000,Xe đạp Thống Nhất Bubbles 20 Tím dạ quang,KIDBIKE_1,29,Tím,2026,5,27.687247061019658,1182842.5319148935,b. SKU latest transaction unit_price,2026-03-31,32749653.415409688,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000122002024000,Xe đạp Thống Nhất Bubbles 20 Tím dạ quang,KIDBIKE_1,29,Tím,2026,6,15.690517275923536,1182842.5319148935,b. SKU latest transaction unit_price,2026-03-31,18559411.181707773,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000123002002000,Xe đạp Thống Nhất Neo 20-03 Trắng,KIDBIKE_1,30,Trắng,2026,4,0.0,1050000.0,b. SKU latest transaction unit_price,2026-03-31,0.0,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000123002002000,Xe đạp Thống Nhất Neo 20-03 Trắng,KIDBIKE_1,30,Trắng,2026,5,0.0,1050000.0,b. SKU latest transaction unit_price,2026-03-31,0.0,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000123002002000,Xe đạp Thống Nhất Neo 20-03 Trắng,KIDBIKE_1,30,Trắng,2026,6,0.0,1050000.0,b. SKU latest transaction unit_price,2026-03-31,0.0,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000123002004000,Xe đạp Thống Nhất Neo 20-03 Đỏ tươi,KIDBIKE_1,30,Đỏ,2026,4,7.045102524213544,1050000.0,b. SKU latest transaction unit_price,2026-03-31,7397357.650424221,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000123002004000,Xe đạp Thống Nhất Neo 20-03 Đỏ tươi,KIDBIKE_1,30,Đỏ,2026,5,9.580435653986598,1050000.0,b. SKU latest transaction unit_price,2026-03-31,10059457.436685927,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000123002004000,Xe đạp Thống Nhất Neo 20-03 Đỏ tươi,KIDBIKE_1,30,Đỏ,2026,6,9.580435653986598,1050000.0,b. SKU latest transaction unit_price,2026-03-31,10059457.436685927,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000123002007000,Xe đạp Thống Nhất Neo 20-03 Coban,KIDBIKE_1,30,Xanh Dương,2026,4,12.390246632478675,1050000.0,b. SKU latest transaction unit_price,2026-03-31,13009758.96410261,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000123002007000,Xe đạp Thống Nhất Neo 20-03 Coban,KIDBIKE_1,30,Xanh Dương,2026,5,14.677897755761837,1050000.0,b. SKU latest transaction unit_price,2026-03-31,15411792.643549928,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000123002007000,Xe đạp Thống Nhất Neo 20-03 Coban,KIDBIKE_1,30,Xanh Dương,2026,6,14.677897755761837,1050000.0,b. SKU latest transaction unit_price,2026-03-31,15411792.643549928,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000123002009000,Xe đạp Thống Nhất Neo 20-03 Hồng,KIDBIKE_1,30,Hồng,2026,4,7.908200411960276,1590000.0,b. SKU latest transaction unit_price,2026-03-31,12574038.655016838,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000123002009000,Xe đạp Thống Nhất Neo 20-03 Hồng,KIDBIKE_1,30,Hồng,2026,5,21.485776077217505,1590000.0,b. SKU latest transaction unit_price,2026-03-31,34162383.962775834,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000123002009000,Xe đạp Thống Nhất Neo 20-03 Hồng,KIDBIKE_1,30,Hồng,2026,6,23.376792152237293,1590000.0,b. SKU latest transaction unit_price,2026-03-31,37169099.522057295,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000124002004000,Xe đạp Thống Nhất Neo 2004 Đỏ tươi,KIDBIKE_1,31,Đỏ,2026,4,5.9216391797300965,1111111.0,b. SKU latest transaction unit_price,2026-03-31,6579598.430629088,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000124002004000,Xe đạp Thống Nhất Neo 2004 Đỏ tươi,KIDBIKE_1,31,Đỏ,2026,5,10.868600822847414,1111111.0,b. SKU latest transaction unit_price,2026-03-31,12076221.928874813,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000124002004000,Xe đạp Thống Nhất Neo 2004 Đỏ tươi,KIDBIKE_1,31,Đỏ,2026,6,1.1841985468522525,1111111.0,b. SKU latest transaction unit_price,2026-03-31,1315776.031591553,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000124002009000,Xe đạp Thống Nhất Neo 2004 Hồng,KIDBIKE_1,31,Hồng,2026,4,28.92011571060156,1111111.0,b. SKU latest transaction unit_price,2026-03-31,32133458.68732221,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000124002009000,Xe đạp Thống Nhất Neo 2004 Hồng,KIDBIKE_1,31,Hồng,2026,5,21.44072486961688,1111111.0,b. SKU latest transaction unit_price,2026-03-31,23823025.25060488,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000124002009000,Xe đạp Thống Nhất Neo 2004 Hồng,KIDBIKE_1,31,Hồng,2026,6,12.121753595386377,1111111.0,b. SKU latest transaction unit_price,2026-03-31,13468613.759123351,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000124002024000,Xe đạp Thống Nhất Neo 2004 Tím,KIDBIKE_1,31,Tím,2026,4,10.034803453177023,1111111.0,b. SKU latest transaction unit_price,2026-03-31,11149780.499662975,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000124002024000,Xe đạp Thống Nhất Neo 2004 Tím,KIDBIKE_1,31,Tím,2026,5,13.046704768963933,1111111.0,b. SKU latest transaction unit_price,2026-03-31,14496337.182548285,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000124002024000,Xe đạp Thống Nhất Neo 2004 Tím,KIDBIKE_1,31,Tím,2026,6,5.90451333947174,1111111.0,b. SKU latest transaction unit_price,2026-03-31,6560569.721133784,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000125002002000,Xe đạp Thống Nhất Puppy 20 Trắng,KIDBIKE_1,32,Trắng,2026,4,196.81196493447268,1230135.8993710692,b. SKU latest transaction unit_price,2026-03-31,242105463.49165487,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000125002002000,Xe đạp Thống Nhất Puppy 20 Trắng,KIDBIKE_1,32,Trắng,2026,5,48.86325983375595,1230135.8993710692,b. SKU latest transaction unit_price,2026-03-31,60108450.08179961,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000125002002000,Xe đạp Thống Nhất Puppy 20 Trắng,KIDBIKE_1,32,Trắng,2026,6,50.67463372591189,1230135.8993710692,b. SKU latest transaction unit_price,2026-03-31,62336686.13372414,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000125002009000,Xe đạp Thống Nhất Puppy 20 Hồng,KIDBIKE_1,32,Hồng,2026,4,319.1085097809987,1277762.4387755103,b. SKU latest transaction unit_price,2026-03-31,407744867.69178766,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000125002009000,Xe đạp Thống Nhất Puppy 20 Hồng,KIDBIKE_1,32,Hồng,2026,5,89.2770549257243,1277762.4387755103,b. SKU latest transaction unit_price,2026-03-31,114074867.42858867,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000125002009000,Xe đạp Thống Nhất Puppy 20 Hồng,KIDBIKE_1,32,Hồng,2026,6,92.13580247763338,1277762.4387755103,b. SKU latest transaction unit_price,2026-03-31,117727667.67235953,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000125002013000,Xe đạp Thống Nhất Puppy 20 Xanh,KIDBIKE_1,32,Xanh,2026,4,217.25611651619747,1230809.4880382775,b. SKU latest transaction unit_price,2026-03-31,267400889.54248536,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000125002013000,Xe đạp Thống Nhất Puppy 20 Xanh,KIDBIKE_1,32,Xanh,2026,5,74.29731096480009,1230809.4880382775,b. SKU latest transaction unit_price,2026-03-31,91445835.2712063,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000125002013000,Xe đạp Thống Nhất Puppy 20 Xanh,KIDBIKE_1,32,Xanh,2026,6,75.71063522098639,1230809.4880382775,b. SKU latest transaction unit_price,2026-03-31,93185368.17539504,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000125002023000,Xe đạp Thống Nhất Puppy 20 Kem,KIDBIKE_1,32,Kem,2026,4,256.3563797041032,1214081.282798834,b. SKU latest transaction unit_price,2026-03-31,311237482.32482255,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000125002023000,Xe đạp Thống Nhất Puppy 20 Kem,KIDBIKE_1,32,Kem,2026,5,96.04669232409117,1214081.282798834,b. SKU latest transaction unit_price,2026-03-31,116608491.42541751,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000125002023000,Xe đạp Thống Nhất Puppy 20 Kem,KIDBIKE_1,32,Kem,2026,6,97.68899785875789,1214081.282798834,b. SKU latest transaction unit_price,2026-03-31,118602383.83569331,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000131002001002,Xe đạp Thống Nhất GN 06 20 2024 Đen,KIDBIKE_1,25,Đen,2026,4,296.4925947771211,1167066.0433070867,b. SKU latest transaction unit_price,2026-03-31,346026439.4563861,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000131002001002,Xe đạp Thống Nhất GN 06 20 2024 Đen,KIDBIKE_1,25,Đen,2026,5,55.601856910806866,1167066.0433070867,b. SKU latest transaction unit_price,2026-03-31,64891039.14542216,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000131002001002,Xe đạp Thống Nhất GN 06 20 2024 Đen,KIDBIKE_1,25,Đen,2026,6,60.62373464440062,1167066.0433070867,b. SKU latest transaction unit_price,2026-03-31,70751902.12193939,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000131002004000,Xe đạp Thống Nhất GN 06 20 Đỏ tươi,KIDBIKE_1,24,Đỏ,2026,4,7.045102524213544,1197685.3333333333,b. SKU latest transaction unit_price,2026-03-31,8437815.965080205,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000131002004000,Xe đạp Thống Nhất GN 06 20 Đỏ tươi,KIDBIKE_1,24,Đỏ,2026,5,9.580435653986598,1197685.3333333333,b. SKU latest transaction unit_price,2026-03-31,11474347.26972349,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000131002004000,Xe đạp Thống Nhất GN 06 20 Đỏ tươi,KIDBIKE_1,24,Đỏ,2026,6,9.580435653986598,1197685.3333333333,b. SKU latest transaction unit_price,2026-03-31,11474347.26972349,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000131002004005,Xe đạp Thống Nhất GN 06 20 2024 Đỏ,KIDBIKE_1,25,Đỏ,2026,4,185.17331356885077,1167900.43697479,b. SKU latest transaction unit_price,2026-03-31,216263993.83313063,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000131002004005,Xe đạp Thống Nhất GN 06 20 2024 Đỏ,KIDBIKE_1,25,Đỏ,2026,5,17.107094391853277,1167900.43697479,b. SKU latest transaction unit_price,2026-03-31,19979383.01561442,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000131002004005,Xe đạp Thống Nhất GN 06 20 2024 Đỏ,KIDBIKE_1,25,Đỏ,2026,6,17.624497100080365,1167900.43697479,b. SKU latest transaction unit_price,2026-03-31,20583657.864644777,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000131002007000,Xe đạp Thống Nhất GN 06 20 Coban,KIDBIKE_1,24,Xanh Dương,2026,4,12.390246632478675,1197685.0,b. SKU latest transaction unit_price,2026-03-31,14839612.538020222,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000131002007000,Xe đạp Thống Nhất GN 06 20 Coban,KIDBIKE_1,24,Xanh Dương,2026,5,14.677897755761837,1197685.0,b. SKU latest transaction unit_price,2026-03-31,17579497.973609615,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000131002007000,Xe đạp Thống Nhất GN 06 20 Coban,KIDBIKE_1,24,Xanh Dương,2026,6,14.677897755761837,1197685.0,b. SKU latest transaction unit_price,2026-03-31,17579497.973609615,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000131002008001,Xe đạp Thống Nhất GN 06 20 2024 Ghi,KIDBIKE_1,25,Ghi,2026,4,233.33407025487628,1166867.038585209,b. SKU latest transaction unit_price,2026-03-31,272269835.5593406,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000131002008001,Xe đạp Thống Nhất GN 06 20 2024 Ghi,KIDBIKE_1,25,Ghi,2026,5,51.26992377758225,1166867.038585209,b. SKU latest transaction unit_price,2026-03-31,59825184.12683679,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
000131002008001,Xe đạp Thống Nhất GN 06 20 2024 Ghi,KIDBIKE_1,25,Ghi,2026,6,50.97033357925215,1166867.038585209,b. SKU latest transaction unit_price,2026-03-31,59475602.199322194,enhanced_ml_baseline,LightGBM_monthly_extended_features,2026-05-28T15:46:56.256590
