customer_code,customer_name,tax_code,address,province_id,customer_tier,is_active,created_at,updated_at
KH-00213,CÔNG TY CỔ PHẦN HOÀ BÌNH,264018765,"tổ dân phố 12, Phường Mộ Lao, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",11,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00214,DOANH NGHIỆP TW QUANG VINH,141446235,"Nguyễn Chế Nghĩa, Thị trấn Gia Lộc, Huyện Gia Lộc, Tỉnh Hải Dương, Việt Nam",19,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00215,DOANH NGHIỆP TW LÊ ANH,182566785,"phố Kim Thành, Thị trấn Đồng Lộc, Huyện Can Lộc, Hà Tĩnh",12,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00216,HỘ KINH DOANH NGỌC ANH,157797784,"Thi Sơn, Kim Bảng, Hà Nam",9,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00217,DOANH NGHIỆP TW ĐẠI DƯƠNG,272364761,"Lý Bôn, Phường Đề Thám, thành phố Thái Bình, tỉnh Thái Bình",53,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00218,CÔNG TY TNHH THƯƠNG MẠI BÌNH MINH,100087121,"xã Kim Anh, Kim Thành, Hải Dương",19,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00219,CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚ THỊNH,123994267,"phố 9 Phường Vân Giang, TP. Ninh Bình, Tỉnh Ninh Bình",30,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00220,CỬA HÀNG XE ĐẠP VIỆT ANH,250149452,"Lễ, xã Hải Hưng, huyện Hải Hậu, tỉnh Nam Định",27,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00221,CÔNG TY CỔ PHẦN VĨNH PHÁT,275027817,"Đội 3, Dị Chế, Tiên Lữ, Hưng Yên",14,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00222,CÔNG TY CỔ PHẦN TÂN TIẾN,121788145,"tổ 3, phường Phú La, quận Hà Đông,TP Hà Nội",11,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00223,CÔNG TY CỔ PHẦN THƯƠNG MẠI AN PHÁT,108458231,"Phố Mới, Thôn Dộc, Xã Bình Minh, Huyện Thanh Oai, Thành phố Hà Nội",11,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00224,DOANH NGHIỆP TW ĐÔNG NAM,133490705,"xã Quỳnh Lưu, huyện Nho Quan, tỉnh Ninh Bình",30,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00225,CÔNG TY TNHH TÂY BẮC,276135501,"Phạm Ngọc Nhị, TT Đồng Văn, Duy Tiên, Hà Nam",9,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00226,CÔNG TY CỔ PHẦN VĨNH PHÁT,117167809,"Đầu đê Tiến Thịnh, Mê Linh, Hà Nội",11,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00227,CÔNG TY TNHH THƯƠNG MẠI TRÍ ĐỨC,182842488,"Minh Khai, Đông Ngàn, Từ Sơn, Bắc Ninh",3,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00228,CÔNG TY CỔ PHẦN THƯƠNG MẠI XUÂN MAI,151292866,"Trâu Quỳ, Gia Lâm, Hà Nội",11,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00229,DOANH NGHIỆP TW TRÍ ĐỨC,116140536,"Đường 295, Lý Viên, Bắc Lý, Hiệp Hòa, Bắc Giang",1,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00230,DOANH NGHIỆP TW ĐẠI LỢI,174994369,"Cầu Diễn, Phúc Diễn, Bắc Từ Liêm, Hà Nội",11,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00231,CÔNG TY CỔ PHẦN THANH BÌNH,134507198,"Chợ Đường Cái, Văn Lâm, Hưng Yên",14,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00232,HỘ KINH DOANH HOÀ BÌNH,283790272,"Khối Phước Trạch, Phường Cửa Đại, Thành phố Hội An, Tỉnh Quảng Nam, Việt Nam",21,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00233,DOANH NGHIỆP TW CHI THÀNH,123593132,"xã Thái Thịnh, huyện Thái Thụy, tỉnh Thái Bình",53,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00234,CÔNG TY TNHH KHẢI HOÀN,217737068,"xã Nam Hồng, huyện Tiền Hải, tỉnh Thái Bình",53,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00235,CÔNG TY CỔ PHẦN THƯƠNG MẠI CHI THÀNH,105160211,"Non Côi, thị trấn Gôi, Vụ Bản, Nam Định",27,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00236,CỬA HÀNG XE ĐẠP ĐÔNG NAM,217142706,"TDP Phượng Bãi, Phường Biên Giang, Quận Hà Đông, Thành Phố Hà Nội",11,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00237,DOANH NGHIỆP TW LÊ ANH,161299933,"đường chiến thắng Sông Lô, tổ 2, Phường Tân Quang, Thành Phố Tuyên Quang, Tỉnh Tuyên Quang, Việt Nam",58,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00238,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRƯỜNG THỊNH,147049044,"đường Hùng Vương, phường Bến Gót, TP. Việt Trì, Phú Thọ",33,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00239,HỘ KINH DOANH THANH BÌNH,148801609,"Khối Thanh Chiếm, Phường Thanh Hà, Thành phố Hội An, Quảng Nam",21,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00240,CÔNG TY CỔ PHẦN TRÍ ĐỨC,237517524,"Tiểu khu Cơ Quan, thị trấn NT Mộc Châu, huyện Mộc Châu, tỉnh Sơn La",41,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00241,HỘ KINH DOANH PHÚ THỊNH,192164254,"tổ dân phố 4, phường Ba Hàng, thị xã Phổ Yên, tỉnh Thái Nguyên",54,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00242,CÔNG TY CỔ PHẦN THƯƠNG MẠI HÙNG CƯỜNG,110114235,"Tổ 4,  Phường Sông Cầu, Thành Phố Bắc Kạn, Bắc Kạn",2,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00243,HỘ KINH DOANH VĨNH PHÁT,111349819,"Xã Bình Nghĩa, Huyện Bình Lục, Tỉnh Hà Nam",9,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00244,CÔNG TY CỔ PHẦN THƯƠNG MẠI AN PHÁT,108124786,"khu 2- trạm thản, Xã Trạm Thản, Huyện Phù Ninh, Tỉnh Phú Thọ, Việt Nam",33,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00245,CỬA HÀNG XE ĐẠP TÂN TIẾN,231779921,"Hồng Hà, Phường Chương Dương, Quận Hoàn Kiếm, Thành phố Hà Nội",11,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00246,CỬA HÀNG XE ĐẠP TRƯỜNG THỊNH,240327631,"Thụy Khuê, Xã Sài Sơn, Huyện Quốc Oai, Hà Nội",11,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00247,HỘ KINH DOANH NGỌC ANH,126842694,"Nho Lâm, Tân Lập, Yên Mỹ, Hưng Yên",14,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00248,CÔNG TY CỔ PHẦN THƯƠNG MẠI ĐẠI DƯƠNG,161131229,"Khối 5, ngã tư thị trấn Cầu Giát, huyện Quỳnh Lưu, Nghệ An",29,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00249,HỘ KINH DOANH PHÚC AN,207216600,"Ngã tư Chợ Túc, xã Xuân Lâm, huyện Tĩnh Gia, tỉnh Thanh Hóa",52,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00250,DOANH NGHIỆP TW XUÂN MAI,241026555,"đường Nguyễn Trãi, phường Thanh Xuân, quận Thanh Xuân, thành phố Hà Nội",11,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00251,HỘ KINH DOANH KHẢI HOÀN,103868186,"Tân Việt, Xã Tân Việt, Huyện Yên Mỹ, Hưng Yên",14,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00252,CÔNG TY TNHH TÂY BẮC,279246114,"xã Hữu Văn, Chương Mỹ, Hà Nội",11,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00253,CÔNG TY TNHH YÊN BÌNH,250081077,"Nhà số 7, Khu đấu giá Đồng Đỗ, Tổ 13, Phường Thượng Thanh, Quận Long Biên, Thành phố Hà Nội, Việt Nam",11,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00254,CỬA HÀNG XE ĐẠP ĐÔNG NAM,212857192,"đường Lê Công Thanh, P. HBT, TP Phủ Lý, Hà Nam",9,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00255,CÔNG TY TNHH PHÚ THỊNH,222050767,"Tân An, Thanh Hà, Hải Dương",19,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00256,CÔNG TY TNHH XUÂN MAI,259666683,"đường 70, xã Tân Triều, huyện Thanh Trì, thành phố Hà Nội",11,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00257,HỘ KINH DOANH PHÚC AN,229248753,"phố Trương Công Giai, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",11,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00258,CỬA HÀNG XE ĐẠP HOÀ BÌNH,269035225,"phố Xã Đàn, Phường Nam Đồng, Quận Đống đa, Hà Nội",11,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00259,DOANH NGHIỆP TW MINH PHƯƠNG,175351245,"Kim Nỗ, Đông Anh, Hà Nội",11,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00260,CỬA HÀNG XE ĐẠP XUÂN MAI,259118009,Sóc Sơn-Hà Nội,11,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00261,CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI,154365715,"TDP Nhuệ Giang, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",11,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00262,CÔNG TY TNHH VIỆT ANH,285823149,"thôn Bạch Trữ, xã Tiến Thắng, Mê Linh, Hà Nội",11,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00263,DOANH NGHIỆP TW TRƯỜNG THỊNH,288236004,"TK 2, Thị trấn Thiệu Hóa, Huyện Thiệu Hoá, Thanh Hoá",51,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00264,DOANH NGHIỆP TW NGỌC ANH,194538931,"Xả Hải Châu , Thị Xã Nghi Sơn , Tỉnh Thanh Hoá",51,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00265,CÔNG TY TNHH THƯƠNG MẠI PHÚC AN,178845373,phố số 6 - Thị trấn Diêm Điền - Huyện Thái Thụy - Thái Bình.,68,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00266,CỬA HÀNG XE ĐẠP TÂN TIẾN,233350259,"Thị trấn Xuân Trường, huyện Xuân Trường, tỉnh Nam Định",27,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00267,CÔNG TY CỔ PHẦN HÙNG CƯỜNG,118237892,"Đội 16, Yên Cường, Ý Yên, Nam Định",27,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00268,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRƯỜNG THỊNH,141539439,"tổ dân phố Văn Giang, Thị trấn Đại Nghĩa, Huyện Mỹ Đức, Thành phố Hà Nội, Việt Nam",11,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00269,HỘ KINH DOANH AN PHÁT,154542056,"Khu 8, thị trấn Hạ Hòa, Hạ Hòa, Phú Thọ",33,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00270,DOANH NGHIỆP TW TÚ ANH,287515890,"Khu 22, Hoàng Xá, Xã Hoàng Xá, Huyện Thanh Thuỷ, Tỉnh Phú Thọ, Việt Nam",33,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00271,CÔNG TY CỔ PHẦN THƯƠNG MẠI HÙNG CƯỜNG,119915097,"TDP 15, Phường Tây Tựu, Quận Bắc Từ Liêm, Hà Nội",11,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00272,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,199890094,"Phố Chợ Lầm, thị trấn Tam Hồng, Yên Lạc, Vĩnh Phúc",66,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00273,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,128707561,"Hợp lý, Xã Hợp Lý, Huyện Lập Thạch, Tỉnh Vĩnh Phúc, Việt Nam",66,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00274,CÔNG TY CỔ PHẦN THƯƠNG MẠI YÊN BÌNH,157173967,"Khu 4, thị trấn Tứ Trưng, Vĩnh Tường, Vĩnh Phúc",66,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00275,CÔNG TY CỔ PHẦN THƯƠNG MẠI QUANG VINH,132784515,"xã Kỳ Phú, huyện Đại Từ, Thái Nguyên",54,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00276,CÔNG TY TNHH VẠN LỢI,256134024,"Ngọc Lâm, Long Biên, Hà Nội",11,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00277,CÔNG TY CỔ PHẦN THƯƠNG MẠI VĨNH PHÁT,198044771,"Khối 1, Phường Hồng Sơn, Thành phố Vinh, Nghệ An",65,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00278,CÔNG TY TNHH QUANG VINH,235125313,"Cổng chợ Đường 2, Phủ Lỗ, Sóc Sơn, Hà Nội",11,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00279,CỬA HÀNG XE ĐẠP CHI THÀNH,204617798,"Ki ốt số 14 Chợ Hòa Mạc, phố Phú Hòa, thị trấn Hòa Mạc, huyện Duy Tiên, tỉnh Hà Nam",9,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00280,CÔNG TY TNHH THƯƠNG MẠI MINH PHƯƠNG,121060925,"xã Yên Bắc, Duy Tiên, Hà Nam",9,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00281,CỬA HÀNG XE ĐẠP PHÚC AN,278081212,"Trần Hưng Đạo , Phường Quảng Tiến , TP Sầm Sơn , Tỉnh Thanh Hoá",51,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00282,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,196629011,"xã Ngũ Hiệp, quận Thanh Trì, thành phố Hà Nội.",11,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00283,CỬA HÀNG XE ĐẠP TRƯỜNG THỊNH,247282250,"Bồ Thời, Hồng Tiến, Khoái Châu, Hưng Yên",14,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00284,HỘ KINH DOANH NGỌC ANH,196142234,"Ngã 35, Tứ Mỹ, Phùng Chí Kiên, Mỹ Hào, Hưng Yên",14,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00285,CÔNG TY TNHH ĐÔNG NAM,213161347,"thị trấn Quốc Oai, Quốc Oai, Hà Nội",11,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00286,DOANH NGHIỆP TW VIỆT ANH,238527107,"Liễu Giai, Cống Vị, Ba Đình, Hà Nội",11,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00287,CÔNG TY TNHH THƯƠNG MẠI THUỶ TIÊN,197348849,"Khu phố 1 ,Thị trấn Hương Canh,Huyện Bình Xuyên, Tỉnh Vĩnh Phúc,Việt Nam",66,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00288,CÔNG TY TNHH THƯƠNG MẠI TOÀN THẮNG,145372018,"Khối Bắc Mỹ, phường Quỳnh Thiện, thị xã Hoàng Mai, tỉnh Nghệ An",29,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00289,CÔNG TY CỔ PHẦN KHẢI HOÀN,126020636,"Ga Lạc Đạo, Văn Lâm, Hưng Yên",14,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00290,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÂY BẮC,173776390,"đường Nguyễn Lương Bằng, TT. Kim Động, Hưng Yên",14,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00291,CÔNG TY TNHH VĨNH PHÁT,283932296,"Xã Đức Lý, Huyện Lý Nhân, Tỉnh Hà Nam",9,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00292,CÔNG TY TNHH VIỆT ANH,259690820,"phố Vũ Tông Phan, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",11,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00293,CÔNG TY TNHH THƯƠNG MẠI TÚ ANH,146670169,"Phòng 303, tầng 3, tòa nhà Detech, số 8 Tôn Thất Thuyết, phường Mỹ Đình 2, quận Nam Từ Liêm, TP Hà Nội",11,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00294,HỘ KINH DOANH SÁN LẠP,180574048,"Khu Công nghiệp Đình Vũ,Phường Đông Hải 2,Quận Hải An,Thành phố Hải Phòng,Việt Nam",20,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00295,DOANH NGHIỆP TW XÂY DỰNG,130031986,"Phố Mới, Xóm Thượng, Cổ Loa, Đông Anh, Hà Nội",11,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00296,CÔNG TY TNHH THƯƠNG MẠI HOÀ BÌNH,168119351,"phố Cầu Bây, Phường Sài Đồng, quận Long Biên, thành phố Hà Nội",11,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00297,CỬA HÀNG XE ĐẠP TÂY BẮC,273031726,"đường Ngọc Lâm, phường Ngọc Lâm, quận Long Biên, Hà Nội",11,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00298,CÔNG TY CỔ PHẦN THƯƠNG MẠI ĐÔNG NAM,116255494,"Cầu Xây, Xã Tân Dân, Huyện Sóc Sơn, Hà Nội",11,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00299,CỬA HÀNG XE ĐẠP VIỆT ANH,252841289,"đường Nguyễn Tấn Thiện, Thị trấn Phổ Châu, Hương Sơn, Hà Tĩnh",12,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00300,CÔNG TY TNHH THƯƠNG MẠI QUANG VINH,130541454,"Dương Xá, xã Dương Quang, TX. Mỹ Hào, Hưng Yên
Hưng Yên, Việt Nam",15,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00301,CÔNG TY TNHH THƯƠNG MẠI THUỶ TIÊN,170658873,"xã Thanh Sơn, huyện Kiến Thụy, thành phố Hải Phòng, Việt Nam",20,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00302,CÔNG TY TNHH XÂY DỰNG,289905306,"đường Trần Phú, tổ 21, Phường Minh Khai, TP Hà Giang, Hà Giang",8,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00303,CÔNG TY CỔ PHẦN BÌNH MINH,140966707,"huyện Thanh Oai, TP Hà Nội",11,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00304,DOANH NGHIỆP TW TÚ ANH,249743922,"Phú Thượng, Tây Hồ, Hà Nội",11,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00305,CÔNG TY CỔ PHẦN TÂY BẮC,271894809,"chùa Thông, Phường sơn lộc, Thị Xã Sơn Tây, Thành phố Hà Nội, Việt Nam",11,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00306,CÔNG TY TNHH HOÀ BÌNH,296781585,"đường Trường Chinh, phường Đồng Xuân, TT. Phúc Yên, Vĩnh Phúc",66,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00307,DOANH NGHIỆP TW THIÊN AN,217123045,"Nguyễn Bình, Khu 3, Phường Đông Triều, TX Đông Triều, Tỉnh Quảng Ninh",38,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00308,CÔNG TY TNHH THIÊN AN,243936458,Cường Tráng - An Thịnh - Lương Tài - Bắc Ninh,6,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00309,CÔNG TY CỔ PHẦN PHÚC AN,276149880,"Phao Sơn, phường Phả Lại, TP. Chí Linh, Hải Dương",19,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00310,HỘ KINH DOANH VẠN LỢI,226832989,"khu Minh Khai, phường Đại Yên, TP. Hạ Long, Quảng Ninh",38,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00311,CÔNG TY TNHH THƯƠNG MẠI QUANG VINH,130475146,"Lý Bôn, Phường Cẩm Đông, TP Cẩm Phả, Quảng Ninh",38,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00312,DOANH NGHIỆP TW HOÀ BÌNH,296346170,"phố Vườn Trầu, phường Trần Phú, Móng Cái, Quảng Ninh",38,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00313,DOANH NGHIỆP TW BÌNH MINH,119816429,"phố Yên Sở, tổ 7, phường Yên Sở, quận Hoàng Mai, thành phố Hà Nội",11,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00314,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,159486963,"Tú Sơn, Kiến Thụy, Hải Phòng",20,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00315,CÔNG TY CỔ PHẦN THƯƠNG MẠI THUỶ TIÊN,176951854,"đường Nguyễn Tất Thành, Phường Định Trung, Thành phố Vĩnh Yên, Vĩnh Phúc",67,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00316,CÔNG TY CỔ PHẦN THƯƠNG MẠI THUỶ TIÊN,177746222,"Nguyễn Trãi, Thanh Xuân, Hà Nội",11,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00317,CỬA HÀNG XE ĐẠP THIÊN AN,248670282,"Tây Tựu, Thượng Cát, Bắc Từ Liêm, Hà Nội",11,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00318,HỘ KINH DOANH BÌNH MINH,178573967,"Tiểu khu 4, thị trấn Mai Châu, huyện Mai Châu, tỉnh Hòa Bình",13,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00319,CỬA HÀNG XE ĐẠP QUANG VINH,293341104,"đường Điện Biên 1, P. Lê Lợi, TP Hưng Yên",44,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00320,HỘ KINH DOANH PHÚC AN,201832088,"Đường Đa Tốn, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội",11,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
KH-00321,CỬA HÀNG XE ĐẠP VIỆT ANH,256795773,"Lê Lợi, Phường Gia Viên, Quận Ngô Quyền, Thành phố Hải Phòng, Việt Nam",20,STANDARD,True,2026-05-26 16:47:27.716285+07:00,2026-05-26 16:47:27.716285+07:00
