price_id,product_code,unit_price,effective_from,effective_to,created_at
662,1040010000080000,1490093.00,2026-01-16,,2026-05-26 16:47:27.716285+07:00
663,000224002023000,1846574.00,2026-01-16,,2026-05-26 16:47:27.716285+07:00
664,000224002002000,1846574.00,2026-01-16,,2026-05-26 16:47:27.716285+07:00
665,000122002022000,1561389.00,2026-01-16,,2026-05-26 16:47:27.716285+07:00
666,1000400050080010,2150000.00,2026-01-16,,2026-05-26 16:47:27.716285+07:00
667,000125002013000,1561389.00,2026-01-16,,2026-05-26 16:47:27.716285+07:00
668,1000400050010000,2150000.00,2026-01-16,,2026-05-26 16:47:27.716285+07:00
669,000335002001000,1350000.00,2026-01-16,,2026-05-26 16:47:27.716285+07:00
670,000230002002000,1280000.00,2026-01-16,,2026-05-26 16:47:27.716285+07:00
671,100029005010000,1600000.00,2026-01-16,,2026-05-26 16:47:27.716285+07:00
672,1050010000200000,1275925.00,2026-01-16,,2026-05-26 16:47:27.716285+07:00
673,1000250020220000,957777.00,2026-01-16,,2026-05-26 16:47:27.716285+07:00
674,000117002023000,957777.00,2026-01-16,,2026-05-26 16:47:27.716285+07:00
675,1000250020050000,957777.00,2026-01-17,,2026-05-26 16:47:27.716285+07:00
676,1000220020090000,957777.00,2026-01-17,,2026-05-26 16:47:27.716285+07:00
677,000333002008000,3518519.00,2026-01-17,,2026-05-26 16:47:27.716285+07:00
678,000104002020000,1250000.00,2026-01-17,,2026-05-26 16:47:27.716285+07:00
679,000104002009000,1250000.00,2026-01-17,,2026-05-26 16:47:27.716285+07:00
680,000303002020000,1013888.00,2026-01-17,,2026-05-26 16:47:27.716285+07:00
681,000231002002000,2186111.00,2026-01-19,,2026-05-26 16:47:27.716285+07:00
682,000231002023000,2186111.00,2026-01-19,,2026-05-26 16:47:27.716285+07:00
683,000331002008000,2768519.00,2026-01-19,,2026-05-26 16:47:27.716285+07:00
684,000218002007000,1544444.00,2026-01-19,,2026-05-26 16:47:27.716285+07:00
685,000230002009000,2768518.60,2026-01-19,,2026-05-26 16:47:27.716285+07:00
686,000230002013000,2768518.60,2026-01-19,,2026-05-26 16:47:27.716285+07:00
687,000216002001000,1422222.00,2026-01-19,,2026-05-26 16:47:27.716285+07:00
688,000216002007000,1422222.00,2026-01-19,,2026-05-26 16:47:27.716285+07:00
689,000103002025000,1842593.00,2026-01-20,,2026-05-26 16:47:27.716285+07:00
690,100029005010000,4527778.00,2026-01-20,,2026-05-26 16:47:27.716285+07:00
691,1000400050010000,4527778.00,2026-01-20,,2026-05-26 16:47:27.716285+07:00
692,000217002003000,2041667.00,2026-01-20,,2026-05-26 16:47:27.716285+07:00
693,100029005090000,4527778.00,2026-01-21,,2026-05-26 16:47:27.716285+07:00
694,1000230020090000,1379630.00,2026-01-21,,2026-05-26 16:47:27.716285+07:00
695,000401002016000,2361111.00,2026-01-21,,2026-05-26 16:47:27.716285+07:00
696,100029005080000,4527778.00,2026-01-21,,2026-05-26 16:47:27.716285+07:00
697,000131002008001,1842593.00,2026-01-21,,2026-05-26 16:47:27.716285+07:00
698,000336002001000,2129630.00,2026-01-21,,2026-05-26 16:47:27.716285+07:00
699,100029005220000,4527778.00,2026-01-21,,2026-05-26 16:47:27.716285+07:00
700,1000320010090000,2212963.00,2026-01-21,,2026-05-26 16:47:27.716285+07:00
701,000337002008000,2500000.00,2026-01-21,,2026-05-26 16:47:27.716285+07:00
702,000105002013000,1657407.00,2026-01-21,,2026-05-26 16:47:27.716285+07:00
703,000331002022000,1300000.00,2026-01-21,,2026-05-26 16:47:27.716285+07:00
704,000224002026000,1568888.89,2026-01-22,,2026-05-26 16:47:27.716285+07:00
705,000219002022000,1758333.00,2026-01-22,,2026-05-26 16:47:27.716285+07:00
706,000219002012000,1758333.00,2026-01-22,,2026-05-26 16:47:27.716285+07:00
707,000335002013000,2118888.00,2026-01-22,,2026-05-26 16:47:27.716285+07:00
708,000337002022000,1636111.00,2026-01-22,,2026-05-26 16:47:27.716285+07:00
709,000217003008000,1605555.56,2026-01-22,,2026-05-26 16:47:27.716285+07:00
710,000217003001000,1605555.56,2026-01-22,,2026-05-26 16:47:27.716285+07:00
711,000331002022000,1813333.33,2026-01-22,,2026-05-26 16:47:27.716285+07:00
712,000331002008000,1813333.33,2026-01-22,,2026-05-26 16:47:27.716285+07:00
713,000331002001000,1813333.33,2026-01-22,,2026-05-26 16:47:27.716285+07:00
714,000337002022000,1636111.11,2026-01-22,,2026-05-26 16:47:27.716285+07:00
715,000216003001000,1544444.44,2026-01-22,,2026-05-26 16:47:27.716285+07:00
716,000337002008000,1636111.11,2026-01-22,,2026-05-26 16:47:27.716285+07:00
717,000125002002000,1324444.44,2026-01-22,,2026-05-26 16:47:27.716285+07:00
718,000125002013000,1324444.44,2026-01-22,,2026-05-26 16:47:27.716285+07:00
719,000125002009000,1324444.44,2026-01-22,,2026-05-26 16:47:27.716285+07:00
720,000224002002000,1568888.89,2026-01-22,,2026-05-26 16:47:27.716285+07:00
721,000337002001000,1636111.11,2026-01-22,,2026-05-26 16:47:27.716285+07:00
722,000216003008000,1544444.44,2026-01-22,,2026-05-26 16:47:27.716285+07:00
723,000331002008000,1813333.00,2026-01-22,,2026-05-26 16:47:27.716285+07:00
724,1000210020090000,896666.00,2026-01-22,,2026-05-26 16:47:27.716285+07:00
725,000207004000000,2361111.00,2026-01-22,,2026-05-26 16:47:27.716285+07:00
726,000230002013000,2768519.00,2026-01-22,,2026-05-26 16:47:27.716285+07:00
727,000224002009000,1568888.89,2026-01-22,,2026-05-26 16:47:27.716285+07:00
728,000230002023000,1813333.33,2026-01-22,,2026-05-26 16:47:27.716285+07:00
729,000232003009000,2247222.00,2026-01-22,,2026-05-26 16:47:27.716285+07:00
730,000225002015000,1917870.00,2026-01-22,,2026-05-26 16:47:27.716285+07:00
731,000225002025000,1917870.00,2026-01-22,,2026-05-26 16:47:27.716285+07:00
732,000230002009000,2131759.00,2026-01-22,,2026-05-26 16:47:27.716285+07:00
733,000225002023000,1917870.00,2026-01-22,,2026-05-26 16:47:27.716285+07:00
734,000230002013000,1813333.33,2026-01-22,,2026-05-26 16:47:27.716285+07:00
735,000226003023000,1697222.33,2026-01-22,,2026-05-26 16:47:27.716285+07:00
736,000324000100000,2407777.00,2026-01-22,,2026-05-26 16:47:27.716285+07:00
737,1010030010130000,6854166.00,2026-01-22,,2026-05-26 16:47:27.716285+07:00
738,1010030010220000,6854166.00,2026-01-23,,2026-05-26 16:47:27.716285+07:00
739,000217002007000,2268518.50,2026-01-23,,2026-05-26 16:47:27.716285+07:00
740,000217002001000,2268518.50,2026-01-23,,2026-05-26 16:47:27.716285+07:00
741,000216002007000,1574074.10,2026-01-23,,2026-05-26 16:47:27.716285+07:00
742,000217003008000,2453704.00,2026-01-23,,2026-05-26 16:47:27.716285+07:00
743,000217003001000,2453704.00,2026-01-23,,2026-05-26 16:47:27.716285+07:00
744,000102002009000,1146296.00,2026-01-24,,2026-05-26 16:47:27.716285+07:00
745,000103002009000,1275925.00,2026-01-24,,2026-05-26 16:47:27.716285+07:00
746,1000400050020000,2150000.00,2026-01-24,,2026-05-26 16:47:27.716285+07:00
747,1000400050200000,2150000.00,2026-01-24,,2026-05-26 16:47:27.716285+07:00
748,1000400050080000,2974444.00,2026-01-24,,2026-05-26 16:47:27.716285+07:00
749,000335002004000,2118888.00,2026-01-24,,2026-05-26 16:47:27.716285+07:00
750,000413002022000,4157407.00,2026-01-24,,2026-05-26 16:47:27.716285+07:00
751,000331002008000,2212962.96,2026-01-24,,2026-05-26 16:47:27.716285+07:00
752,000122002024000,1050000.00,2026-01-24,,2026-05-26 16:47:27.716285+07:00
753,000230002009000,1280000.00,2026-01-24,,2026-05-26 16:47:27.716285+07:00
754,000219002012000,1400000.00,2026-01-26,,2026-05-26 16:47:27.716285+07:00
755,000218002007000,2361111.00,2026-01-26,,2026-05-26 16:47:27.716285+07:00
756,000209002007000,2268518.50,2026-01-26,,2026-05-26 16:47:27.716285+07:00
757,000333002022002,3518519.00,2026-01-26,,2026-05-26 16:47:27.716285+07:00
758,000225002009000,2490741.00,2026-01-26,,2026-05-26 16:47:27.716285+07:00
759,000232003009000,1600000.00,2026-01-27,,2026-05-26 16:47:27.716285+07:00
760,000104002009000,500000.00,2026-01-27,,2026-05-26 16:47:27.716285+07:00
761,000102002009000,470000.00,2026-01-27,,2026-05-26 16:47:27.716285+07:00
762,1050010000200000,550000.00,2026-01-27,,2026-05-26 16:47:27.716285+07:00
763,000208002003000,2175926.00,2026-01-27,,2026-05-26 16:47:27.716285+07:00
764,000208002023000,2175926.00,2026-01-27,,2026-05-26 16:47:27.716285+07:00
765,000231002023000,3333333.00,2026-01-27,,2026-05-26 16:47:27.716285+07:00
766,1000400050080010,4527778.00,2026-01-27,,2026-05-26 16:47:27.716285+07:00
767,000216002003000,1422222.00,2026-01-27,,2026-05-26 16:47:27.716285+07:00
768,000132002001001,1324444.00,2026-01-28,,2026-05-26 16:47:27.716285+07:00
769,000208002003000,1422222.00,2026-01-28,,2026-05-26 16:47:27.716285+07:00
770,000233003022001,2369444.00,2026-01-28,,2026-05-26 16:47:27.716285+07:00
771,000218002003000,1544444.00,2026-01-28,,2026-05-26 16:47:27.716285+07:00
772,1000270020220000,1472222.00,2026-01-28,,2026-05-26 16:47:27.716285+07:00
773,000331002008000,2491666.60,2026-01-28,,2026-05-26 16:47:27.716285+07:00
774,000406002004000,4703704.00,2026-01-29,,2026-05-26 16:47:27.716285+07:00
775,000230002014000,2768519.00,2026-01-29,,2026-05-26 16:47:27.716285+07:00
776,000225002023000,2490741.00,2026-01-29,,2026-05-26 16:47:27.716285+07:00
777,000225002002001,1805555.55,2026-01-29,,2026-05-26 16:47:27.716285+07:00
778,000225002007001,1805555.55,2026-01-29,,2026-05-26 16:47:27.716285+07:00
779,000225002004001,1805555.55,2026-01-29,,2026-05-26 16:47:27.716285+07:00
780,000225002015001,1805555.55,2026-01-29,,2026-05-26 16:47:27.716285+07:00
781,000333002001003,2592592.60,2026-01-29,,2026-05-26 16:47:27.716285+07:00
782,000333002022003,2592592.60,2026-01-29,,2026-05-26 16:47:27.716285+07:00
783,000333002008003,2592592.60,2026-01-29,,2026-05-26 16:47:27.716285+07:00
784,1000320050200000,3416666.70,2026-01-29,,2026-05-26 16:47:27.716285+07:00
785,1000320050020000,3416666.70,2026-01-29,,2026-05-26 16:47:27.716285+07:00
786,1000320050010000,3416666.70,2026-01-29,,2026-05-26 16:47:27.716285+07:00
787,000214004000000,2361111.00,2026-01-29,,2026-05-26 16:47:27.716285+07:00
788,000333002022000,2302222.00,2026-01-29,,2026-05-26 16:47:27.716285+07:00
789,000407002019000,4240741.00,2026-01-30,,2026-05-26 16:47:27.716285+07:00
790,000131002004005,1418796.00,2026-01-30,,2026-05-26 16:47:27.716285+07:00
791,000106002013000,1275925.00,2026-01-31,,2026-05-26 16:47:27.716285+07:00
792,000232003002000,1600000.00,2026-01-31,,2026-05-26 16:47:27.716285+07:00
793,1000310050080000,1600000.00,2026-01-31,,2026-05-26 16:47:27.716285+07:00
794,000122002019000,1050000.00,2026-01-31,,2026-05-26 16:47:27.716285+07:00
795,000231002023000,1500000.00,2026-01-31,,2026-05-26 16:47:27.716285+07:00
796,000231002002000,1500000.00,2026-01-31,,2026-05-26 16:47:27.716285+07:00
797,000225002004000,1200000.00,2026-01-31,,2026-05-26 16:47:27.716285+07:00
798,000225002002000,2490741.00,2026-01-31,,2026-05-26 16:47:27.716285+07:00
799,1040010000080000,1935185.00,2026-02-01,,2026-05-26 16:47:27.716285+07:00
800,000217002001000,2268519.00,2026-02-02,,2026-05-26 16:47:27.716285+07:00
801,000413002001000,4157407.00,2026-02-03,,2026-05-26 16:47:27.716285+07:00
802,1010030010130000,9157407.41,2026-02-03,,2026-05-26 16:47:27.716285+07:00
803,000225002023000,2490740.70,2026-02-03,,2026-05-26 16:47:27.716285+07:00
804,000230002013000,1799444.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
805,000117002023000,943888.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
806,000232003002000,2233333.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
807,000230002023000,1799444.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
808,000226003023000,1683333.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
809,000231002002000,2172222.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
810,000132002022001,1310555.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
811,000216003008000,1530555.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
812,000216003001000,1530555.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
813,000231002023000,2172222.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
814,000132002001001,1310555.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
815,000225002023000,1616111.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
816,000224002015000,1555000.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
817,000208002003000,1408333.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
818,000224002024000,1555000.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
819,000208002007000,1408333.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
820,000208002023000,1408333.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
821,000230002009000,1799444.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
822,000224002026000,1555000.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
823,000224002009000,1555000.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
824,000224002023000,1555000.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
825,000106002013000,1262037.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
826,1000240020090000,943888.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
827,1000230020090000,882777.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
828,000106002004000,1262037.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
829,000106002001000,1262037.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
830,000225002002000,1616111.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
831,000224002002000,1555000.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
832,000336002022000,1377777.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
833,000125002013000,1310555.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
834,000125002009000,1310555.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
835,1000250020220000,943888.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
836,1000250020050000,943888.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
837,1000270020220000,943888.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
838,000217003001000,1591666.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
839,000331002001000,1799444.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
840,000225002025000,1616111.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
841,1000270020150000,943888.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
842,000124002009000,1493888.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
843,000125002023000,1310555.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
844,000217003008000,1591666.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
845,000331002008000,1799444.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
846,1000220020090000,943888.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
847,000232003008000,2233333.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
848,1000320050010000,2960555.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
849,1000320050020000,2960555.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
850,000207004000000,1530555.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
851,000217002001000,1469444.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
852,000214004000000,1530555.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
853,000230002002000,1799444.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
854,000331002004000,1799444.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
855,1000260020220000,882777.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
856,000132002003001,1310555.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
857,000334002001000,1652777.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
858,000225002015000,1616111.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
859,1000400050080010,2960555.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
860,1000400050020000,2960555.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
861,1000400050010000,2960555.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
862,000217002007000,1469444.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
863,000217002003000,1469444.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
864,000331002022000,1799444.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
865,000230002014000,1799444.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
866,000225002004000,1616111.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
867,000219002012000,1744444.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
868,000333002022002,2294444.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
869,000103002025000,1262037.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
870,000103002023000,1262037.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
871,000225002009000,1616111.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
872,000225002024000,1616111.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
873,000226003002000,1683333.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
874,000226003015000,1683333.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
875,1040010000080000,1326851.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
876,1030010000080000,1262037.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
877,1060010000200000,1326851.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
878,1050010000200000,1262037.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
879,000217003005000,1591666.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
880,000216003005000,1530555.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
881,100029005010000,2960555.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
882,000333002008000,2294444.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
883,1000320010090000,1521296.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
884,1000320010040000,1521296.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
885,000219002022000,1744444.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
886,100029005220000,2960555.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
887,1000220020220000,943888.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
888,000122002024000,1310555.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
889,1000240020220000,943888.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
890,000401002016000,1530555.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
891,000224002004000,1555000.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
892,000104002020000,500000.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
893,000103002009000,1262037.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
894,000335002004000,2105000.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
895,000335002001000,2105000.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
896,100029005090000,2960555.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
897,000131002019002,1169907.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
898,1000210020090000,882777.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
899,000407002010000,4240741.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
900,000419002015000,4240741.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
901,1060010000200000,1935185.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
902,000131002004005,1169907.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
903,000231002002000,3000000.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
904,000231002023000,3000000.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
905,000333002008000,3166666.60,2026-02-04,,2026-05-26 16:47:27.716285+07:00
906,000333002022002,3166666.60,2026-02-04,,2026-05-26 16:47:27.716285+07:00
907,000226003023000,2592593.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
908,000337002001000,1622222.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
909,000337002022000,1622222.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
910,000209002007000,1469444.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
911,000215004000000,1591666.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
912,000337002008000,1230000.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
913,000225002024000,1200000.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
914,000225002023000,1200000.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
915,000102002009000,1132407.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
916,000209002025000,1469444.00,2026-02-04,,2026-05-26 16:47:27.716285+07:00
917,000226003014000,1683333.00,2026-02-05,,2026-05-26 16:47:27.716285+07:00
918,1010130010220000,9618055.00,2026-02-05,,2026-05-26 16:47:27.716285+07:00
919,000216002001000,1408333.00,2026-02-05,,2026-05-26 16:47:27.716285+07:00
920,000335002004000,1350000.00,2026-02-05,,2026-05-26 16:47:27.716285+07:00
921,000335002013000,2105000.00,2026-02-05,,2026-05-26 16:47:27.716285+07:00
922,000336002001000,1377777.00,2026-02-05,,2026-05-26 16:47:27.716285+07:00
923,000105002013000,1132407.00,2026-02-05,,2026-05-26 16:47:27.716285+07:00
924,000105002004000,1132407.00,2026-02-05,,2026-05-26 16:47:27.716285+07:00
925,000122002009001,1310555.00,2026-02-05,,2026-05-26 16:47:27.716285+07:00
926,1010030010130000,6840277.00,2026-02-05,,2026-05-26 16:47:27.716285+07:00
927,000232003009000,2233333.00,2026-02-05,,2026-05-26 16:47:27.716285+07:00
928,000413002001000,2716111.00,2026-02-05,,2026-05-26 16:47:27.716285+07:00
929,100029005080000,2960555.00,2026-02-05,,2026-05-26 16:47:27.716285+07:00
930,1000400050200000,2960555.00,2026-02-05,,2026-05-26 16:47:27.716285+07:00
931,000124002004000,1493888.00,2026-02-06,,2026-05-26 16:47:27.716285+07:00
932,000102002023000,1132407.00,2026-02-06,,2026-05-26 16:47:27.716285+07:00
933,000104002009000,1236111.00,2026-02-06,,2026-05-26 16:47:27.716285+07:00
934,000104002020000,1236111.00,2026-02-06,,2026-05-26 16:47:27.716285+07:00
935,000331002004000,2768519.00,2026-02-06,,2026-05-26 16:47:27.716285+07:00
936,000216002007000,1523148.14,2026-02-06,,2026-05-26 16:47:27.716285+07:00
937,1000310050080000,2960555.00,2026-02-06,,2026-05-26 16:47:27.716285+07:00
938,000217002007001,1666666.70,2026-02-06,,2026-05-26 16:47:27.716285+07:00
939,000209002025000,2268518.50,2026-02-06,,2026-05-26 16:47:27.716285+07:00
940,000122002009000,1310555.00,2026-02-07,,2026-05-26 16:47:27.716285+07:00
941,000125002002000,1310555.00,2026-02-07,,2026-05-26 16:47:27.716285+07:00
942,000131002001002,1169907.00,2026-02-07,,2026-05-26 16:47:27.716285+07:00
943,000131002008001,1169907.00,2026-02-07,,2026-05-26 16:47:27.716285+07:00
944,000217004008000,3231481.00,2026-02-07,,2026-05-26 16:47:27.716285+07:00
945,000413002022000,2716111.00,2026-02-07,,2026-05-26 16:47:27.716285+07:00
946,000219002023000,1744444.00,2026-02-07,,2026-05-26 16:47:27.716285+07:00
947,000216002007000,1631944.40,2026-02-07,,2026-05-26 16:47:27.716285+07:00
948,000208002007000,1631944.40,2026-02-07,,2026-05-26 16:47:27.716285+07:00
949,000337002008000,1622222.00,2026-02-07,,2026-05-26 16:47:27.716285+07:00
950,000218002007000,1530555.00,2026-02-07,,2026-05-26 16:47:27.716285+07:00
951,000334002013000,1652777.00,2026-02-07,,2026-05-26 16:47:27.716285+07:00
952,000334002004000,1652777.00,2026-02-07,,2026-05-26 16:47:27.716285+07:00
953,1010130010050000,9618055.00,2026-02-07,,2026-05-26 16:47:27.716285+07:00
954,000116002023000,943888.00,2026-02-09,,2026-05-26 16:47:27.716285+07:00
955,000216002007000,1408333.00,2026-02-09,,2026-05-26 16:47:27.716285+07:00
956,000333002001002,2294444.00,2026-02-09,,2026-05-26 16:47:27.716285+07:00
957,000122002019000,1561389.00,2026-02-09,,2026-05-26 16:47:27.716285+07:00
958,000122002024000,1561389.00,2026-02-09,,2026-05-26 16:47:27.716285+07:00
959,000226003002000,1996296.00,2026-02-09,,2026-05-26 16:47:27.716285+07:00
960,000122002022000,1310555.00,2026-02-09,,2026-05-26 16:47:27.716285+07:00
961,000226003014000,1996296.00,2026-02-09,,2026-05-26 16:47:27.716285+07:00
962,1030010000080000,1418796.00,2026-02-09,,2026-05-26 16:47:27.716285+07:00
963,000224002026000,1846574.00,2026-02-09,,2026-05-26 16:47:27.716285+07:00
964,000224002024000,1846574.00,2026-02-09,,2026-05-26 16:47:27.716285+07:00
965,000224002015000,1846574.00,2026-02-09,,2026-05-26 16:47:27.716285+07:00
966,1000270020150000,1133611.00,2026-02-09,,2026-05-26 16:47:27.716285+07:00
967,1000400050080000,2960555.00,2026-02-09,,2026-05-26 16:47:27.716285+07:00
968,000224002026000,2222222.20,2026-02-09,,2026-05-26 16:47:27.716285+07:00
969,000122002019000,1310555.00,2026-02-10,,2026-05-26 16:47:27.716285+07:00
970,000401002016002,1530555.00,2026-02-10,,2026-05-26 16:47:27.716285+07:00
971,000336002004000,1377777.00,2026-02-10,,2026-05-26 16:47:27.716285+07:00
972,000132002022001,1561389.00,2026-02-10,,2026-05-26 16:47:27.716285+07:00
973,000132002003001,1561389.00,2026-02-10,,2026-05-26 16:47:27.716285+07:00
974,000132002001001,1561389.00,2026-02-10,,2026-05-26 16:47:27.716285+07:00
975,000218002001000,1530555.00,2026-02-10,,2026-05-26 16:47:27.716285+07:00
976,1000270020220000,1133611.00,2026-02-10,,2026-05-26 16:47:27.716285+07:00
977,000226003015000,1996296.00,2026-02-10,,2026-05-26 16:47:27.716285+07:00
978,1000320050200000,2960555.00,2026-02-10,,2026-05-26 16:47:27.716285+07:00
979,1010030010260000,6840277.00,2026-02-10,,2026-05-26 16:47:27.716285+07:00
980,1010030010220000,6840277.00,2026-02-10,,2026-05-26 16:47:27.716285+07:00
981,000216002003000,1408333.00,2026-02-10,,2026-05-26 16:47:27.716285+07:00
982,000224002002000,2398148.00,2026-02-11,,2026-05-26 16:47:27.716285+07:00
983,000218002007000,2037037.00,2026-02-11,,2026-05-26 16:47:27.716285+07:00
984,000225002025000,2166666.60,2026-02-11,,2026-05-26 16:47:27.716285+07:00
985,000401002016000,2037037.00,2026-02-11,,2026-05-26 16:47:27.716285+07:00
986,000225002015000,2166666.60,2026-02-11,,2026-05-26 16:47:27.716285+07:00
987,1000300050010000,4527778.00,2026-02-11,,2026-05-26 16:47:27.716285+07:00
988,1000400050090000,2960555.00,2026-02-12,,2026-05-26 16:47:27.716285+07:00
989,000218002003000,1530555.00,2026-02-12,,2026-05-26 16:47:27.716285+07:00
990,000102002023000,470000.00,2026-02-12,,2026-05-26 16:47:27.716285+07:00
991,000324000180000,2393888.00,2026-02-12,,2026-05-26 16:47:27.716285+07:00
992,000324000040000,2393888.00,2026-02-12,,2026-05-26 16:47:27.716285+07:00
