line_id,order_id,so_number,product_code,quantity,unit_price,line_total,created_at
9039,865,BH26.0186,1000310050080000,1.00,2664259.00,2664259.00,2026-05-26 16:47:27.716285+07:00
9040,865,BH26.0186,1000320050010000,1.00,2974444.00,2974444.00,2026-05-26 16:47:27.716285+07:00
9041,865,BH26.0186,1000320050020000,1.00,2974444.00,2974444.00,2026-05-26 16:47:27.716285+07:00
9042,865,BH26.0186,1000320050200000,1.00,2974444.00,2974444.00,2026-05-26 16:47:27.716285+07:00
9043,865,BH26.0186,000333002008000,2.00,2308333.00,4616666.00,2026-05-26 16:47:27.716285+07:00
9044,865,BH26.0186,000131002001002,1.00,1183796.00,1183796.00,2026-05-26 16:47:27.716285+07:00
9045,865,BH26.0186,000131002004005,1.00,1183796.00,1183796.00,2026-05-26 16:47:27.716285+07:00
9046,865,BH26.0186,000131002008001,1.00,1183796.00,1183796.00,2026-05-26 16:47:27.716285+07:00
9047,865,BH26.0186,000131002019002,1.00,1183796.00,1183796.00,2026-05-26 16:47:27.716285+07:00
9048,871,BH26.0187,000125002009000,12.00,1050000.00,12600000.00,2026-05-26 16:47:27.716285+07:00
9049,871,BH26.0187,000125002023000,10.00,1050000.00,10500000.00,2026-05-26 16:47:27.716285+07:00
9050,871,BH26.0187,000125002002000,6.00,1050000.00,6300000.00,2026-05-26 16:47:27.716285+07:00
9051,871,BH26.0187,000105002013000,3.00,470000.00,1410000.00,2026-05-26 16:47:27.716285+07:00
9052,871,BH26.0187,000106002001000,3.00,500000.00,1500000.00,2026-05-26 16:47:27.716285+07:00
9053,871,BH26.0187,000105002004000,2.00,470000.00,940000.00,2026-05-26 16:47:27.716285+07:00
9054,871,BH26.0187,000125002013000,2.00,1050000.00,2100000.00,2026-05-26 16:47:27.716285+07:00
9055,871,BH26.0187,000224002023000,2.00,1130000.00,2260000.00,2026-05-26 16:47:27.716285+07:00
9056,871,BH26.0187,000224002026000,2.00,1130000.00,2260000.00,2026-05-26 16:47:27.716285+07:00
9057,871,BH26.0187,000230002013000,2.00,1280000.00,2560000.00,2026-05-26 16:47:27.716285+07:00
9058,871,BH26.0187,000230002023000,2.00,1280000.00,2560000.00,2026-05-26 16:47:27.716285+07:00
9059,867,BH26.0188,1040010000080000,4.00,1340740.00,5362960.00,2026-05-26 16:47:27.716285+07:00
9060,867,BH26.0188,000106002004000,2.00,1275925.00,2551850.00,2026-05-26 16:47:27.716285+07:00
9061,867,BH26.0188,000125002013000,2.00,1324444.00,2648888.00,2026-05-26 16:47:27.716285+07:00
9062,867,BH26.0188,000125002023000,2.00,1324444.00,2648888.00,2026-05-26 16:47:27.716285+07:00
9063,867,BH26.0188,000125002002000,2.00,1324444.00,2648888.00,2026-05-26 16:47:27.716285+07:00
9064,868,BH26.0189,000225002025000,3.00,1630000.00,4890000.00,2026-05-26 16:47:27.716285+07:00
9065,868,BH26.0189,000225002002000,2.00,1630000.00,3260000.00,2026-05-26 16:47:27.716285+07:00
9066,868,BH26.0189,000225002009000,1.00,1630000.00,1630000.00,2026-05-26 16:47:27.716285+07:00
9067,868,BH26.0189,000230002013000,5.00,1813333.00,9066665.00,2026-05-26 16:47:27.716285+07:00
9068,868,BH26.0189,000230002009000,5.00,1813333.00,9066665.00,2026-05-26 16:47:27.716285+07:00
9069,868,BH26.0189,000230002023000,3.00,1813333.00,5439999.00,2026-05-26 16:47:27.716285+07:00
9070,868,BH26.0189,000217003001000,5.00,1605555.00,8027775.00,2026-05-26 16:47:27.716285+07:00
9071,868,BH26.0189,000401002016000,1.00,1544444.00,1544444.00,2026-05-26 16:47:27.716285+07:00
9072,868,BH26.0189,100029005010000,1.00,2974444.00,2974444.00,2026-05-26 16:47:27.716285+07:00
9073,868,BH26.0189,100029005220000,1.00,2974444.00,2974444.00,2026-05-26 16:47:27.716285+07:00
9074,869,BH26.0190,000336002001000,1.00,1391666.00,1391666.00,2026-05-26 16:47:27.716285+07:00
9075,869,BH26.0190,000336002022000,1.00,1391666.00,1391666.00,2026-05-26 16:47:27.716285+07:00
9076,869,BH26.0190,1000400050010000,5.00,2974444.00,14872220.00,2026-05-26 16:47:27.716285+07:00
9077,869,BH26.0190,1000400050080010,2.00,2974444.00,5948888.00,2026-05-26 16:47:27.716285+07:00
9078,869,BH26.0190,1000400050020000,1.00,2974444.00,2974444.00,2026-05-26 16:47:27.716285+07:00
9079,869,BH26.0190,1000400050200000,2.00,2974444.00,5948888.00,2026-05-26 16:47:27.716285+07:00
9080,869,BH26.0190,000333002022002,1.00,2308333.00,2308333.00,2026-05-26 16:47:27.716285+07:00
9081,869,BH26.0190,000230002013000,3.00,1813333.00,5439999.00,2026-05-26 16:47:27.716285+07:00
9082,869,BH26.0190,000230002009000,2.00,1813333.00,3626666.00,2026-05-26 16:47:27.716285+07:00
9083,869,BH26.0190,1010030010220000,1.00,6854166.00,6854166.00,2026-05-26 16:47:27.716285+07:00
9084,869,BH26.0190,1010030010130000,1.00,6854166.00,6854166.00,2026-05-26 16:47:27.716285+07:00
9085,870,BH26.0191,000401002016000,4.00,1544444.00,6177776.00,2026-05-26 16:47:27.716285+07:00
9086,870,BH26.0191,000230002009000,2.00,1813333.00,3626666.00,2026-05-26 16:47:27.716285+07:00
9087,870,BH26.0191,000230002002000,2.00,1813333.00,3626666.00,2026-05-26 16:47:27.716285+07:00
9088,870,BH26.0191,000230002013000,2.00,1813333.00,3626666.00,2026-05-26 16:47:27.716285+07:00
9089,870,BH26.0191,000230002014000,2.00,1813333.00,3626666.00,2026-05-26 16:47:27.716285+07:00
9090,870,BH26.0191,000230002023000,2.00,1813333.00,3626666.00,2026-05-26 16:47:27.716285+07:00
9091,870,BH26.0191,000331002004000,2.00,1813333.00,3626666.00,2026-05-26 16:47:27.716285+07:00
9092,870,BH26.0191,000208002007000,2.00,1422222.00,2844444.00,2026-05-26 16:47:27.716285+07:00
9093,870,BH26.0191,000209002007000,2.00,1483333.00,2966666.00,2026-05-26 16:47:27.716285+07:00
9094,870,BH26.0191,000209002025000,2.00,1483333.00,2966666.00,2026-05-26 16:47:27.716285+07:00
9095,870,BH26.0191,000224002002000,1.00,1568888.00,1568888.00,2026-05-26 16:47:27.716285+07:00
9096,870,BH26.0191,000224002004000,1.00,1568888.00,1568888.00,2026-05-26 16:47:27.716285+07:00
9097,870,BH26.0191,000224002009000,1.00,1568888.00,1568888.00,2026-05-26 16:47:27.716285+07:00
9098,870,BH26.0191,000224002015000,1.00,1568888.00,1568888.00,2026-05-26 16:47:27.716285+07:00
9099,870,BH26.0191,000224002023000,2.00,1568888.00,3137776.00,2026-05-26 16:47:27.716285+07:00
9100,870,BH26.0191,000224002024000,1.00,1568888.00,1568888.00,2026-05-26 16:47:27.716285+07:00
9101,870,BH26.0191,000224002026000,1.00,1568888.00,1568888.00,2026-05-26 16:47:27.716285+07:00
9102,870,BH26.0191,000225002002000,1.00,1630000.00,1630000.00,2026-05-26 16:47:27.716285+07:00
9103,870,BH26.0191,000225002004000,1.00,1630000.00,1630000.00,2026-05-26 16:47:27.716285+07:00
9104,870,BH26.0191,000225002025000,1.00,1630000.00,1630000.00,2026-05-26 16:47:27.716285+07:00
9105,870,BH26.0191,000225002015000,1.00,1630000.00,1630000.00,2026-05-26 16:47:27.716285+07:00
9106,870,BH26.0191,000225002023000,2.00,1630000.00,3260000.00,2026-05-26 16:47:27.716285+07:00
9107,870,BH26.0191,000225002009000,1.00,1630000.00,1630000.00,2026-05-26 16:47:27.716285+07:00
9108,870,BH26.0191,000225002024000,1.00,1630000.00,1630000.00,2026-05-26 16:47:27.716285+07:00
9109,870,BH26.0191,1000310050080000,2.00,2664259.00,5328518.00,2026-05-26 16:47:27.716285+07:00
9110,870,BH26.0191,1000310050200000,1.00,2664259.00,2664259.00,2026-05-26 16:47:27.716285+07:00
9111,870,BH26.0191,000116002023000,3.00,787037.00,2361111.00,2026-05-26 16:47:27.716285+07:00
9112,870,BH26.0191,000122002009000,3.00,1111111.00,3333333.00,2026-05-26 16:47:27.716285+07:00
9113,870,BH26.0191,000122002004000,2.00,1111111.00,2222222.00,2026-05-26 16:47:27.716285+07:00
9114,915,BH26.0192,000225002023000,2.00,1630000.00,3260000.00,2026-05-26 16:47:27.716285+07:00
9115,915,BH26.0192,000225002025000,1.00,1630000.00,1630000.00,2026-05-26 16:47:27.716285+07:00
9116,915,BH26.0192,000225002002000,2.00,1630000.00,3260000.00,2026-05-26 16:47:27.716285+07:00
9117,915,BH26.0192,000217003001000,1.00,1605555.00,1605555.00,2026-05-26 16:47:27.716285+07:00
9118,915,BH26.0192,000401002016000,5.00,1544444.00,7722220.00,2026-05-26 16:47:27.716285+07:00
9119,915,BH26.0192,000226003014000,3.00,1697222.00,5091666.00,2026-05-26 16:47:27.716285+07:00
9120,915,BH26.0192,000226003023000,5.00,1697222.00,8486110.00,2026-05-26 16:47:27.716285+07:00
9121,916,BH26.0193,000331002008000,50.00,2212962.96,110648148.00,2026-05-26 16:47:27.716285+07:00
9122,917,BH26.0194,000413002022000,1.00,4157407.00,4157407.00,2026-05-26 16:47:27.716285+07:00
9123,918,BH26.0195,000217003005000,2.00,2453703.70,4907407.00,2026-05-26 16:47:27.716285+07:00
9124,918,BH26.0195,000217003008000,2.00,2453703.70,4907407.00,2026-05-26 16:47:27.716285+07:00
9125,918,BH26.0195,000217003001000,1.00,2453703.70,2453704.00,2026-05-26 16:47:27.716285+07:00
9126,919,BH26.0196,000225002023000,5.00,1630000.00,8150000.00,2026-05-26 16:47:27.716285+07:00
9127,919,BH26.0196,000224002023000,5.00,1568888.00,7844440.00,2026-05-26 16:47:27.716285+07:00
9128,919,BH26.0196,000216003008000,3.00,1544444.00,4633332.00,2026-05-26 16:47:27.716285+07:00
9129,919,BH26.0196,000217003008000,3.00,1605555.00,4816665.00,2026-05-26 16:47:27.716285+07:00
9130,919,BH26.0196,000225002015000,5.00,1630000.00,8150000.00,2026-05-26 16:47:27.716285+07:00
9131,919,BH26.0196,000224002015000,5.00,1568888.00,7844440.00,2026-05-26 16:47:27.716285+07:00
9132,919,BH26.0196,000226003023000,3.00,1697222.00,5091666.00,2026-05-26 16:47:27.716285+07:00
9133,920,BH26.0197,000226003023000,5.00,1996296.30,9981482.00,2026-05-26 16:47:27.716285+07:00
9134,920,BH26.0197,000337002022000,2.00,1925000.00,3850000.00,2026-05-26 16:47:27.716285+07:00
9135,920,BH26.0197,000225002002000,10.00,1917870.30,19178703.00,2026-05-26 16:47:27.716285+07:00
9136,920,BH26.0197,000217003001000,2.00,1846574.00,3693148.00,2026-05-26 16:47:27.716285+07:00
9137,920,BH26.0197,1000320050010000,3.00,3486389.00,10459167.00,2026-05-26 16:47:27.716285+07:00
9138,920,BH26.0197,1000400050200000,3.00,3486389.00,10459167.00,2026-05-26 16:47:27.716285+07:00
9139,928,BH26.0198,1000250020050000,2.00,1133611.00,2267222.00,2026-05-26 16:47:27.716285+07:00
9140,928,BH26.0198,1000220020220000,2.00,1133611.00,2267222.00,2026-05-26 16:47:27.716285+07:00
9141,928,BH26.0198,000334002013000,2.00,1960648.00,3921296.00,2026-05-26 16:47:27.716285+07:00
9142,928,BH26.0198,000337002022000,2.00,1925000.00,3850000.00,2026-05-26 16:47:27.716285+07:00
9143,928,BH26.0198,000335002001000,4.00,2488241.00,9952964.00,2026-05-26 16:47:27.716285+07:00
9144,928,BH26.0198,000217003001000,6.00,1846574.00,11079444.00,2026-05-26 16:47:27.716285+07:00
9145,928,BH26.0198,000225002002000,5.00,1917870.00,9589350.00,2026-05-26 16:47:27.716285+07:00
9146,928,BH26.0198,1000400050200000,4.00,3486389.00,13945556.00,2026-05-26 16:47:27.716285+07:00
9147,928,BH26.0198,1000320050010000,2.00,3486389.00,6972778.00,2026-05-26 16:47:27.716285+07:00
9148,921,BH26.0199,1000250020050000,2.00,1133611.00,2267222.00,2026-05-26 16:47:27.716285+07:00
9149,921,BH26.0199,1000220020220000,1.00,1133611.00,1133611.00,2026-05-26 16:47:27.716285+07:00
9150,921,BH26.0199,000334002013000,4.00,1960648.00,7842592.00,2026-05-26 16:47:27.716285+07:00
9151,921,BH26.0199,000337002022000,2.00,1925000.00,3850000.00,2026-05-26 16:47:27.716285+07:00
9152,921,BH26.0199,000335002001000,1.00,2488241.00,2488241.00,2026-05-26 16:47:27.716285+07:00
9153,921,BH26.0199,000226003023000,2.00,1996296.00,3992592.00,2026-05-26 16:47:27.716285+07:00
9154,921,BH26.0199,000217003001000,2.00,1846574.00,3693148.00,2026-05-26 16:47:27.716285+07:00
9155,921,BH26.0199,1000400050200000,2.00,3486389.00,6972778.00,2026-05-26 16:47:27.716285+07:00
9156,921,BH26.0199,1000320050010000,2.00,3486389.00,6972778.00,2026-05-26 16:47:27.716285+07:00
9157,922,BH26.0200,1000250020050000,3.00,1133611.00,3400833.00,2026-05-26 16:47:27.716285+07:00
9158,922,BH26.0200,1000220020220000,3.00,1133611.00,3400833.00,2026-05-26 16:47:27.716285+07:00
9159,922,BH26.0200,000125002009000,3.00,1561389.00,4684167.00,2026-05-26 16:47:27.716285+07:00
9160,922,BH26.0200,000334002013000,3.00,1960648.00,5881944.00,2026-05-26 16:47:27.716285+07:00
9161,922,BH26.0200,000335002001000,2.00,2488241.00,4976482.00,2026-05-26 16:47:27.716285+07:00
9162,922,BH26.0200,000337002022000,3.00,1925000.00,5775000.00,2026-05-26 16:47:27.716285+07:00
9163,922,BH26.0200,000217003001000,3.00,1846574.00,5539722.00,2026-05-26 16:47:27.716285+07:00
9164,922,BH26.0200,1000400050200000,3.00,3486389.00,10459167.00,2026-05-26 16:47:27.716285+07:00
9165,922,BH26.0200,1000320050010000,5.00,3486389.00,17431945.00,2026-05-26 16:47:27.716285+07:00
9166,923,BH26.0201,1000220020220000,3.00,1133611.00,3400833.00,2026-05-26 16:47:27.716285+07:00
9167,923,BH26.0201,1000250020050000,5.00,1133611.00,5668055.00,2026-05-26 16:47:27.716285+07:00
9168,923,BH26.0201,000125002009000,3.00,1561389.00,4684167.00,2026-05-26 16:47:27.716285+07:00
9169,923,BH26.0201,000334002013000,3.00,1960648.00,5881944.00,2026-05-26 16:47:27.716285+07:00
9170,923,BH26.0201,000335002001000,15.00,2488240.70,37323611.00,2026-05-26 16:47:27.716285+07:00
9171,924,BH26.0202,000225002023000,2.00,1630000.00,3260000.00,2026-05-26 16:47:27.716285+07:00
9172,924,BH26.0202,1000230020090000,2.00,896666.00,1793332.00,2026-05-26 16:47:27.716285+07:00
9173,924,BH26.0202,1000240020220000,1.00,957777.00,957777.00,2026-05-26 16:47:27.716285+07:00
9174,924,BH26.0202,000117002023000,1.00,957777.00,957777.00,2026-05-26 16:47:27.716285+07:00
9175,924,BH26.0202,000331002008000,1.00,1813333.00,1813333.00,2026-05-26 16:47:27.716285+07:00
9176,924,BH26.0202,000331002001000,3.00,1813333.00,5439999.00,2026-05-26 16:47:27.716285+07:00
9177,924,BH26.0202,000331002022000,1.00,1813333.00,1813333.00,2026-05-26 16:47:27.716285+07:00
9178,924,BH26.0202,000331002008000,1.00,1813333.00,1813333.00,2026-05-26 16:47:27.716285+07:00
9179,924,BH26.0202,000226003014000,1.00,1697222.00,1697222.00,2026-05-26 16:47:27.716285+07:00
9180,924,BH26.0202,000226003002000,1.00,1697222.00,1697222.00,2026-05-26 16:47:27.716285+07:00
9181,924,BH26.0202,000125002009000,2.00,1324444.00,2648888.00,2026-05-26 16:47:27.716285+07:00
9182,924,BH26.0202,000125002002000,1.00,1324444.00,1324444.00,2026-05-26 16:47:27.716285+07:00
9183,924,BH26.0202,000125002023000,1.00,1324444.00,1324444.00,2026-05-26 16:47:27.716285+07:00
9184,924,BH26.0202,000208002023000,1.00,1422222.00,1422222.00,2026-05-26 16:47:27.716285+07:00
9185,924,BH26.0202,000225002025000,1.00,1630000.00,1630000.00,2026-05-26 16:47:27.716285+07:00
9186,924,BH26.0202,000225002023000,1.00,1630000.00,1630000.00,2026-05-26 16:47:27.716285+07:00
9187,924,BH26.0202,000224002023000,1.00,1568888.00,1568888.00,2026-05-26 16:47:27.716285+07:00
9188,924,BH26.0202,000224002002000,1.00,1568888.00,1568888.00,2026-05-26 16:47:27.716285+07:00
9189,924,BH26.0202,000224002026000,1.00,1568888.00,1568888.00,2026-05-26 16:47:27.716285+07:00
9190,924,BH26.0202,000214004000000,1.00,1544444.00,1544444.00,2026-05-26 16:47:27.716285+07:00
9191,926,BH26.0203,000117002023000,2.00,957777.00,1915554.00,2026-05-26 16:47:27.716285+07:00
9192,926,BH26.0203,1000230020090000,5.00,896666.00,4483330.00,2026-05-26 16:47:27.716285+07:00
9193,926,BH26.0203,000125002009000,6.00,1324444.00,7946664.00,2026-05-26 16:47:27.716285+07:00
9194,926,BH26.0203,000125002023000,4.00,1324444.00,5297776.00,2026-05-26 16:47:27.716285+07:00
9195,926,BH26.0203,000335002001000,5.00,2118888.00,10594440.00,2026-05-26 16:47:27.716285+07:00
9196,926,BH26.0203,100029005090000,2.00,2974444.00,5948888.00,2026-05-26 16:47:27.716285+07:00
9197,926,BH26.0203,100029005080000,2.00,2974444.00,5948888.00,2026-05-26 16:47:27.716285+07:00
9198,926,BH26.0203,100029005010000,2.00,2974444.00,5948888.00,2026-05-26 16:47:27.716285+07:00
9199,926,BH26.0203,1000400050080000,3.00,2974444.00,8923332.00,2026-05-26 16:47:27.716285+07:00
9200,926,BH26.0203,1000400050090000,3.00,2974444.00,8923332.00,2026-05-26 16:47:27.716285+07:00
9201,926,BH26.0203,000336002001000,5.00,1391666.00,6958330.00,2026-05-26 16:47:27.716285+07:00
9202,926,BH26.0203,000230002009000,4.00,1813333.00,7253332.00,2026-05-26 16:47:27.716285+07:00
9203,926,BH26.0203,000230002023000,6.00,1813333.00,10879998.00,2026-05-26 16:47:27.716285+07:00
9204,926,BH26.0203,000230002002000,5.00,1813333.00,9066665.00,2026-05-26 16:47:27.716285+07:00
9205,926,BH26.0203,000230002013000,2.00,1813333.00,3626666.00,2026-05-26 16:47:27.716285+07:00
9206,926,BH26.0203,000125002009000,5.00,1324444.00,6622220.00,2026-05-26 16:47:27.716285+07:00
9207,926,BH26.0203,000125002023000,3.00,1324444.00,3973332.00,2026-05-26 16:47:27.716285+07:00
9208,926,BH26.0203,000125002002000,4.00,1324444.00,5297776.00,2026-05-26 16:47:27.716285+07:00
9209,927,BH26.0204,1000400050080010,1.00,2974444.00,2974444.00,2026-05-26 16:47:27.716285+07:00
9210,927,BH26.0204,1000400050010000,1.00,2974444.00,2974444.00,2026-05-26 16:47:27.716285+07:00
9211,927,BH26.0204,000125002009000,1.00,1324444.00,1324444.00,2026-05-26 16:47:27.716285+07:00
9212,927,BH26.0204,000125002023000,1.00,1324444.00,1324444.00,2026-05-26 16:47:27.716285+07:00
9213,927,BH26.0204,1000210020090000,2.00,896666.00,1793332.00,2026-05-26 16:47:27.716285+07:00
9214,927,BH26.0204,1000220020090000,1.00,957777.00,957777.00,2026-05-26 16:47:27.716285+07:00
9215,927,BH26.0204,000116002023000,1.00,787037.00,787037.00,2026-05-26 16:47:27.716285+07:00
9216,927,BH26.0204,000106002004000,1.00,1275925.00,1275925.00,2026-05-26 16:47:27.716285+07:00
9217,927,BH26.0204,000105002004000,1.00,1146296.00,1146296.00,2026-05-26 16:47:27.716285+07:00
9218,927,BH26.0204,000105002013000,2.00,1146296.00,2292592.00,2026-05-26 16:47:27.716285+07:00
9219,927,BH26.0204,000117002023000,1.00,957777.00,957777.00,2026-05-26 16:47:27.716285+07:00
9220,927,BH26.0204,1000230020090000,2.00,896666.00,1793332.00,2026-05-26 16:47:27.716285+07:00
9221,927,BH26.0204,000336002001000,1.00,1391666.00,1391666.00,2026-05-26 16:47:27.716285+07:00
9222,927,BH26.0204,000337002022000,1.00,1636111.00,1636111.00,2026-05-26 16:47:27.716285+07:00
9223,927,BH26.0204,000337002001000,1.00,1636111.00,1636111.00,2026-05-26 16:47:27.716285+07:00
9224,927,BH26.0204,000335002013000,1.00,2118888.00,2118888.00,2026-05-26 16:47:27.716285+07:00
9225,927,BH26.0204,000335002004000,1.00,2118888.00,2118888.00,2026-05-26 16:47:27.716285+07:00
9226,927,BH26.0204,000335002001000,1.00,2118888.00,2118888.00,2026-05-26 16:47:27.716285+07:00
9227,927,BH26.0204,000334002001000,1.00,1666666.00,1666666.00,2026-05-26 16:47:27.716285+07:00
9228,927,BH26.0204,000334002013000,1.00,1666666.00,1666666.00,2026-05-26 16:47:27.716285+07:00
9229,927,BH26.0204,000224002023000,1.00,1568888.00,1568888.00,2026-05-26 16:47:27.716285+07:00
9230,927,BH26.0204,000224002015000,1.00,1568888.00,1568888.00,2026-05-26 16:47:27.716285+07:00
9231,927,BH26.0204,000224002002000,1.00,1568888.00,1568888.00,2026-05-26 16:47:27.716285+07:00
9232,930,BH26.0205,000337002001000,3.00,1636111.00,4908333.00,2026-05-26 16:47:27.716285+07:00
9233,930,BH26.0205,000337002022000,2.00,1636111.00,3272222.00,2026-05-26 16:47:27.716285+07:00
9234,930,BH26.0205,000224002023000,1.00,1568888.00,1568888.00,2026-05-26 16:47:27.716285+07:00
9235,930,BH26.0205,000217003001000,3.00,1605555.00,4816665.00,2026-05-26 16:47:27.716285+07:00
9236,929,BH26.0206,000230002009000,1.00,1813333.00,1813333.00,2026-05-26 16:47:27.716285+07:00
9237,929,BH26.0206,000226003023000,3.00,1697222.00,5091666.00,2026-05-26 16:47:27.716285+07:00
9238,929,BH26.0206,000230002009000,2.00,1813333.00,3626666.00,2026-05-26 16:47:27.716285+07:00
9239,929,BH26.0206,000125002009000,2.00,1324444.00,2648888.00,2026-05-26 16:47:27.716285+07:00
9240,929,BH26.0206,000224002023000,3.00,1568888.00,4706664.00,2026-05-26 16:47:27.716285+07:00
9241,941,BH26.0207,000105002013000,1.00,1146296.00,1146296.00,2026-05-26 16:47:27.716285+07:00
9242,941,BH26.0207,000105002004000,1.00,1146296.00,1146296.00,2026-05-26 16:47:27.716285+07:00
9243,941,BH26.0207,000125002009000,2.00,1324444.00,2648888.00,2026-05-26 16:47:27.716285+07:00
9244,941,BH26.0207,000125002023000,2.00,1324444.00,2648888.00,2026-05-26 16:47:27.716285+07:00
9245,941,BH26.0207,1000240020220000,1.00,957777.00,957777.00,2026-05-26 16:47:27.716285+07:00
9246,941,BH26.0207,1000230020090000,2.00,896666.00,1793332.00,2026-05-26 16:47:27.716285+07:00
9247,941,BH26.0207,000336002001000,1.00,1391666.00,1391666.00,2026-05-26 16:47:27.716285+07:00
9248,941,BH26.0207,000209002025000,2.00,1483333.00,2966666.00,2026-05-26 16:47:27.716285+07:00
9249,941,BH26.0207,000131002001002,1.00,1183796.00,1183796.00,2026-05-26 16:47:27.716285+07:00
9250,941,BH26.0207,000131002004005,1.00,1183796.00,1183796.00,2026-05-26 16:47:27.716285+07:00
9251,941,BH26.0207,000131002008001,1.00,1183796.00,1183796.00,2026-05-26 16:47:27.716285+07:00
9252,941,BH26.0207,100029005010000,1.00,2974444.00,2974444.00,2026-05-26 16:47:27.716285+07:00
9253,941,BH26.0207,000331002001000,2.00,1813333.00,3626666.00,2026-05-26 16:47:27.716285+07:00
9254,941,BH26.0207,000331002008000,1.00,1813333.00,1813333.00,2026-05-26 16:47:27.716285+07:00
9255,941,BH26.0207,000230002009000,2.00,1813333.00,3626666.00,2026-05-26 16:47:27.716285+07:00
9256,941,BH26.0207,000230002013000,2.00,1813333.00,3626666.00,2026-05-26 16:47:27.716285+07:00
9257,941,BH26.0207,000230002014000,2.00,1813333.00,3626666.00,2026-05-26 16:47:27.716285+07:00
9258,941,BH26.0207,000230002023000,2.00,1813333.00,3626666.00,2026-05-26 16:47:27.716285+07:00
9259,940,BH26.0208,000226003002000,1.00,1697222.00,1697222.00,2026-05-26 16:47:27.716285+07:00
9260,940,BH26.0208,000226003014000,1.00,1697222.00,1697222.00,2026-05-26 16:47:27.716285+07:00
9261,940,BH26.0208,000226003015000,1.00,1697222.00,1697222.00,2026-05-26 16:47:27.716285+07:00
9262,940,BH26.0208,000226003023000,2.00,1697222.00,3394444.00,2026-05-26 16:47:27.716285+07:00
9263,940,BH26.0208,000230002009000,1.00,1813333.00,1813333.00,2026-05-26 16:47:27.716285+07:00
9264,940,BH26.0208,000230002013000,1.00,1813333.00,1813333.00,2026-05-26 16:47:27.716285+07:00
9265,940,BH26.0208,000230002014000,1.00,1813333.00,1813333.00,2026-05-26 16:47:27.716285+07:00
9266,940,BH26.0208,000230002023000,1.00,1813333.00,1813333.00,2026-05-26 16:47:27.716285+07:00
9267,940,BH26.0208,000230002002000,1.00,1813333.00,1813333.00,2026-05-26 16:47:27.716285+07:00
9268,940,BH26.0208,000224002023000,2.00,1568888.00,3137776.00,2026-05-26 16:47:27.716285+07:00
9269,940,BH26.0208,000224002015000,2.00,1568888.00,3137776.00,2026-05-26 16:47:27.716285+07:00
9270,940,BH26.0208,000224002002000,1.00,1568888.00,1568888.00,2026-05-26 16:47:27.716285+07:00
9271,940,BH26.0208,000225002023000,2.00,1630000.00,3260000.00,2026-05-26 16:47:27.716285+07:00
9272,940,BH26.0208,000225002015000,2.00,1630000.00,3260000.00,2026-05-26 16:47:27.716285+07:00
9273,940,BH26.0208,000225002002000,1.00,1630000.00,1630000.00,2026-05-26 16:47:27.716285+07:00
9274,940,BH26.0208,000217003001000,2.00,1605555.00,3211110.00,2026-05-26 16:47:27.716285+07:00
9275,940,BH26.0208,000217003005000,1.00,1605555.00,1605555.00,2026-05-26 16:47:27.716285+07:00
9276,940,BH26.0208,000217003008000,2.00,1605555.00,3211110.00,2026-05-26 16:47:27.716285+07:00
9277,940,BH26.0208,000216003001000,2.00,1544444.00,3088888.00,2026-05-26 16:47:27.716285+07:00
9278,940,BH26.0208,000216003005000,1.00,1544444.00,1544444.00,2026-05-26 16:47:27.716285+07:00
9279,940,BH26.0208,000216003008000,2.00,1544444.00,3088888.00,2026-05-26 16:47:27.716285+07:00
9280,939,BH26.0209,000226003023000,2.00,1697222.00,3394444.00,2026-05-26 16:47:27.716285+07:00
9281,939,BH26.0209,000230002009000,1.00,1813333.00,1813333.00,2026-05-26 16:47:27.716285+07:00
9282,939,BH26.0209,000337002001000,2.00,1636111.00,3272222.00,2026-05-26 16:47:27.716285+07:00
9283,939,BH26.0209,000337002022000,1.00,1636111.00,1636111.00,2026-05-26 16:47:27.716285+07:00
9284,939,BH26.0209,000230002013000,2.00,1813333.00,3626666.00,2026-05-26 16:47:27.716285+07:00
9285,939,BH26.0209,000230002009000,1.00,1813333.00,1813333.00,2026-05-26 16:47:27.716285+07:00
9286,939,BH26.0209,000333002008000,2.00,2308333.00,4616666.00,2026-05-26 16:47:27.716285+07:00
9287,939,BH26.0209,000230002023000,4.00,1813333.00,7253332.00,2026-05-26 16:47:27.716285+07:00
9288,939,BH26.0209,000224002002000,2.00,1568888.00,3137776.00,2026-05-26 16:47:27.716285+07:00
9289,939,BH26.0209,000225002023000,3.00,1630000.00,4890000.00,2026-05-26 16:47:27.716285+07:00
9290,939,BH26.0209,000225002015000,4.00,1630000.00,6520000.00,2026-05-26 16:47:27.716285+07:00
9291,939,BH26.0209,000335002013000,2.00,2118888.00,4237776.00,2026-05-26 16:47:27.716285+07:00
9292,939,BH26.0209,000226003002000,2.00,1697222.00,3394444.00,2026-05-26 16:47:27.716285+07:00
9293,939,BH26.0209,000224002023000,2.00,1568888.00,3137776.00,2026-05-26 16:47:27.716285+07:00
9294,938,BH26.0210,000230002013000,2.00,1813333.00,3626666.00,2026-05-26 16:47:27.716285+07:00
9295,938,BH26.0210,000215004000000,1.00,1605555.00,1605555.00,2026-05-26 16:47:27.716285+07:00
9296,938,BH26.0210,000217002001000,1.00,1483333.00,1483333.00,2026-05-26 16:47:27.716285+07:00
